# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.776 23.732 25.409 26.578 24.053 26.286 24.753 24.806 27.145 25.719 30.595 28.215 26.356 26.632 
0.109 20.644 20.891 22.176 21.896 21.454 21.939 21.784 21.661 22.195 23.545 22.346 22.057 26.320 22.675 
0.116 21.078 20.495 21.263 21.213 21.912 20.900 21.140 21.245 21.133 23.066 24.626 21.363 27.862 21.805 
0.122 20.414 20.574 20.434 20.713 21.379 22.506 20.606 21.079 21.353 22.507 22.925 25.875 28.441 22.296 
0.130 20.441 20.853 20.716 20.856 20.991 21.380 20.749 21.033 21.794 21.970 23.530 24.231 27.741 22.472 
0.137 20.909 20.480 20.904 20.782 20.596 21.740 20.746 20.907 21.755 22.227 23.477 24.368 21.488 22.325 
0.145 20.720 20.637 21.187 21.106 21.046 20.827 21.073 20.966 20.939 22.127 23.255 24.663 26.938 21.843 
0.154 21.005 21.042 20.941 21.161 21.307 21.337 21.042 21.204 22.029 22.023 22.995 23.360 24.378 22.312 
0.163 20.921 20.889 21.104 21.476 20.876 21.943 21.139 21.110 22.324 21.321 21.614 23.091 22.854 21.825 
0.173 20.707 21.002 21.121 21.140 21.387 21.245 21.099 21.093 21.768 21.452 22.138 22.306 22.260 21.824 
0.183 21.052 20.924 21.012 20.638 21.807 22.691 21.068 21.145 22.243 20.947 21.445 21.811 22.386 21.705 
0.194 20.966 21.213 21.149 21.282 21.017 21.556 21.330 21.048 21.984 22.020 21.387 21.233 23.161 21.582 
0.206 21.179 21.265 21.709 21.475 21.282 22.089 21.396 21.596 21.920 21.814 22.159 22.090 22.958 21.952 
0.218 21.290 21.138 21.136 21.564 21.244 22.733 21.334 21.432 22.549 21.454 21.572 22.044 22.077 21.855 
0.231 21.475 21.185 21.325 21.892 21.942 21.959 21.365 21.980 21.814 22.321 22.156 23.274 23.146 22.192 
0.244 21.165 21.361 21.629 21.527 21.748 21.864 21.539 21.693 22.171 22.070 22.286 22.139 22.806 22.115 
0.259 21.578 21.564 21.627 21.686 21.855 22.006 21.679 21.812 22.036 21.447 21.553 21.651 22.481 21.607 
0.274 21.268 21.731 21.580 21.941 22.010 22.260 21.785 22.006 22.252 22.115 21.933 22.383 22.817 22.144 
0.290 21.512 21.696 21.816 21.977 22.028 22.530 21.857 22.059 22.604 22.500 22.468 22.252 22.178 22.493 
0.308 21.514 21.785 22.047 22.137 22.267 22.142 21.989 22.347 22.131 22.181 22.401 22.033 21.499 22.227 
0.326 21.675 21.974 21.850 21.826 21.840 21.887 21.916 21.789 22.136 22.551 22.333 22.438 22.382 22.293 
0.345 21.758 21.688 21.876 21.960 21.908 22.048 21.788 22.067 22.164 22.318 22.985 22.261 22.665 22.378 
