# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.587 25.236 27.010 27.974 28.877 29.331 26.256 28.612 28.884 28.688 29.099 33.010 32.926 29.293 
0.109 21.394 21.706 23.285 24.868 26.387 27.798 23.119 26.527 26.366 28.704 26.349 26.308 29.838 26.706 
0.116 21.142 21.094 21.758 25.881 21.472 23.293 21.562 22.165 24.362 22.796 26.013 29.231 31.506 23.759 
0.122 20.794 20.744 20.974 21.581 25.800 23.420 20.959 22.824 22.765 20.814 24.642 28.249 27.538 21.901 
0.130 20.136 20.825 20.653 22.189 23.017 24.290 21.025 22.729 21.804 26.322 27.625 29.168 29.314 23.029 
0.137 20.430 20.552 20.717 22.441 21.388 23.059 20.853 21.883 22.216 24.959 25.874 24.396 28.899 23.305 
0.145 19.969 20.695 20.994 21.625 23.119 23.812 21.006 22.665 24.144 22.220 23.836 24.929 25.247 23.075 
0.154 19.934 20.617 20.786 21.897 22.974 23.297 20.955 22.626 23.969 22.220 24.686 27.706 28.038 23.199 
0.163 20.032 20.580 21.374 21.208 22.469 23.332 21.332 21.925 22.469 21.315 23.195 23.932 24.493 22.145 
0.173 20.033 20.784 21.409 21.239 22.960 22.534 21.216 22.303 22.962 23.636 25.414 24.200 22.161 23.706 
0.183 19.886 20.243 20.876 21.812 21.371 21.952 20.840 21.636 21.919 22.867 24.081 24.570 21.772 22.684 
0.194 20.194 20.640 20.918 21.329 21.763 22.930 20.954 21.764 22.447 22.677 22.796 23.361 27.148 22.753 
0.206 20.134 20.655 21.409 22.720 21.901 22.814 21.461 22.244 23.016 22.518 22.722 24.241 28.458 23.042 
0.218 20.213 20.657 21.471 21.495 21.883 21.194 21.246 21.606 22.135 22.739 22.048 24.316 23.932 22.321 
0.231 20.318 20.677 21.268 21.722 21.398 21.813 21.185 21.620 22.538 23.328 24.558 23.681 23.599 23.180 
0.244 20.137 20.754 21.370 21.877 21.926 22.820 21.432 21.983 23.108 22.738 22.918 24.946 25.603 23.033 
0.259 20.363 20.982 21.408 21.749 21.611 22.486 21.403 21.937 21.906 22.174 22.413 22.916 23.802 22.252 
0.274 20.147 20.902 21.325 21.684 21.797 22.370 21.336 21.953 22.294 22.151 22.696 23.583 23.913 22.609 
0.290 20.217 20.898 21.319 22.011 22.105 22.573 21.432 22.136 22.389 23.050 23.536 23.691 24.380 22.973 
0.308 20.287 20.917 21.451 21.901 21.808 21.668 21.428 21.785 21.817 22.359 22.864 24.890 23.548 22.477 
0.326 20.394 20.923 21.609 21.760 21.609 22.472 21.504 21.854 22.413 22.592 23.052 22.846 25.077 22.627 
0.345 20.424 20.813 21.528 21.563 21.798 22.101 21.376 21.726 22.211 22.448 22.641 23.211 23.230 22.608 
0.366 20.578 20.987 21.469 21.802 21.862 22.538 21.483 21.941 22.437 22.530 22.732 23.577 24.361 22.690 
0.387 20.608 21.050 21.322 21.548 21.704 21.894 21.333 21.686 22.058 22.074 22.375 22.749 23.577 22.223 
0.410 20.651 21.128 21.447 21.711 21.432 22.022 21.465 21.645 22.095 22.228 22.789 23.293 23.977 22.447 
0.435 20.639 21.072 21.343 21.524 21.905 22.056 21.365 21.797 22.203 22.186 21.978 22.435 23.534 22.231 
0.461 20.742 20.998 21.281 21.510 21.826 21.755 21.267 21.746 21.870 21.942 22.183 22.466 22.901 22.079 
0.488 20.735 20.996 21.264 21.370 21.600 21.922 21.237 21.576 21.871 21.807 22.373 22.753 23.107 22.116 
0.517 20.795 21.089 21.146 21.491 21.544 21.618 21.198 21.580 21.682 21.754 22.441 22.901 22.573 22.016 
0.547 20.835 21.098 21.054 21.432 21.575 21.535 21.156 21.528 21.622 21.832 22.145 22.898 22.836 21.970 
0.580 20.984 21.136 21.162 21.195 21.343 21.312 21.162 21.298 21.424 21.583 21.991 22.414 22.618 21.724 
0.614 21.154 21.184 21.161 21.232 21.348 21.317 21.180 21.312 21.429 21.716 21.995 22.321 22.568 21.778 
0.651 21.415 21.173 21.093 21.134 21.290 21.328 21.092 21.247 21.278 21.530 21.876 22.175 22.442 21.633 
0.689 21.594 21.262 21.166 21.156 21.243 21.257 21.143 21.250 21.356 21.523 21.798 22.096 22.317 21.630 
0.730 21.723 21.430 21.197 21.240 21.255 21.260 21.230 21.269 21.348 21.508 21.804 21.979 22.352 21.607 
0.773 22.098 21.600 21.351 21.256 21.201 21.422 21.358 21.274 21.383 21.398 21.699 22.015 22.207 21.577 
0.819 22.259 21.730 21.455 21.250 21.244 21.329 21.439 21.251 21.362 21.368 21.615 21.937 22.070 21.525 
0.868 22.507 21.871 21.623 21.434 21.373 21.367 21.616 21.353 21.463 21.495 21.625 21.657 21.896 21.550 
0.919 22.667 22.032 21.706 21.493 21.471 21.479 21.699 21.458 21.491 21.463 21.588 21.775 22.081 21.557 
0.974 22.887 22.185 21.773 21.601 21.464 21.532 21.786 21.489 21.620 21.482 21.599 21.801 22.095 21.622 
1.032 23.187 22.380 21.948 21.730 21.614 21.645 21.945 21.634 21.696 21.574 21.612 21.780 21.991 21.661 
1.093 23.372 22.580 22.144 21.886 21.743 21.718 22.144 21.724 21.788 21.651 21.675 21.843 22.086 21.735 
1.158 23.747 22.787 22.273 21.964 21.862 21.840 22.265 21.853 21.897 21.765 21.736 21.812 22.083 21.806 
1.226 23.861 22.886 22.394 22.079 21.942 21.935 22.394 21.935 21.940 21.858 21.842 21.988 22.132 21.908 
1.299 24.223 23.082 22.549 22.277 22.125 21.992 22.558 22.106 22.051 21.880 21.864 21.887 22.204 21.923 
1.376 24.575 23.294 22.647 22.325 22.174 22.102 22.657 22.155 22.148 22.009 21.935 22.055 22.175 22.039 
1.458 24.822 23.359 22.744 22.383 22.213 22.235 22.746 22.226 22.207 21.980 21.943 21.978 22.307 22.039 
1.544 24.969 23.500 22.824 22.471 22.254 22.225 22.819 22.273 22.223 22.036 21.952 22.100 22.198 22.079 
1.636 25.278 23.646 22.962 22.521 22.396 22.366 22.943 22.385 22.347 22.048 22.026 22.081 22.273 22.131 
1.733 25.734 23.814 23.013 22.686 22.538 22.370 23.058 22.486 22.341 22.114 22.083 22.179 22.282 22.182 
1.836 26.273 23.976 23.223 22.782 22.567 22.512 23.221 22.563 22.457 22.148 22.133 22.301 22.313 22.258 
1.944 26.787 24.298 23.377 22.926 22.651 22.544 23.376 22.659 22.516 22.275 22.250 22.344 22.319 22.345 
2.060 27.426 24.559 23.551 23.090 22.814 22.731 23.583 22.806 22.654 22.326 22.233 22.394 22.495 22.403 
2.182 28.034 24.869 23.767 23.274 22.911 22.747 23.783 22.902 22.672 22.376 22.338 22.438 22.495 22.461 
2.311 28.606 25.255 24.001 23.431 23.038 22.858 24.019 23.033 22.796 22.477 22.369 22.545 22.553 22.548 
2.448 29.444 25.766 24.276 23.615 23.110 22.925 24.281 23.132 22.811 22.546 22.446 22.602 22.587 22.599 
2.594 29.899 26.078 24.546 23.764 23.314 23.064 24.511 23.304 22.921 22.558 22.466 22.637 22.659 22.639 
2.747 29.244 26.397 24.845 23.930 23.408 23.104 24.754 23.400 22.978 22.638 22.542 22.751 22.661 22.717 
2.910 31.990 26.715 25.107 24.144 23.571 23.224 24.965 23.587 23.050 22.742 22.563 22.754 22.682 22.773 
3.083 32.285 26.895 25.332 24.224 23.603 23.262 25.102 23.640 23.070 22.778 22.541 22.759 22.744 22.780 
3.266 31.518 27.175 25.464 24.337 23.767 23.219 25.231 23.731 23.084 22.843 22.539 22.799 22.726 22.803 
3.459 31.531 27.264 25.704 24.309 23.772 23.217 25.296 23.746 23.077 22.893 22.520 22.697 22.723 22.785 
3.665 32.675 27.457 25.892 24.361 23.810 23.286 25.436 23.783 23.106 22.898 22.474 22.665 22.658 22.769 
3.882 31.857 27.394 25.828 24.439 23.882 23.288 25.456 23.818 23.120 22.924 22.466 22.652 22.688 22.779 
4.112 33.888 27.499 25.996 24.451 23.934 23.335 25.517 23.881 23.156 22.934 22.468 22.604 22.648 22.775 
4.356 33.565 27.703 26.124 24.471 23.908 23.326 25.559 23.875 23.140 22.942 22.465 22.576 22.627 22.766 
4.614 35.070 27.763 26.129 24.508 23.952 23.377 25.590 23.917 23.143 22.937 22.431 22.534 22.569 22.743 
4.888 35.566 28.126 26.326 24.616 24.043 23.466 25.750 24.021 23.170 22.968 22.399 22.495 22.571 22.741 
5.178 36.476 28.417 26.630 24.804 24.280 23.636 25.985 24.226 23.286 23.024 22.434 22.520 22.581 22.790 
5.485 36.104 28.823 26.973 25.075 24.498 23.814 26.277 24.432 23.421 23.114 22.479 22.512 22.578 22.844 
5.810 37.392 29.315 27.448 25.453 24.729 24.013 26.726 24.656 23.589 23.235 22.527 22.540 22.635 22.926 
6.155 46.780 30.171 27.909 25.872 25.026 24.328 27.154 24.985 23.790 23.399 22.612 22.584 22.677 23.031 
6.520 42.318 30.688 28.710 26.403 25.449 24.695 27.897 25.398 24.004 23.587 22.710 22.661 22.749 23.156 
6.906 49.703 31.488 29.361 26.965 25.878 25.111 28.501 25.824 24.253 23.794 22.832 22.715 22.864 23.286 
7.316 66.619 33.402 30.504 27.523 26.407 25.477 29.208 26.291 24.470 23.998 22.946 22.784 22.921 23.410 
7.750 62.096 34.376 31.063 27.937 26.813 25.806 29.697 26.681 24.660 24.091 23.018 22.827 22.998 23.493 
8.210 71.272 33.997 31.093 28.324 27.153 26.162 30.070 27.015 24.905 24.256 23.116 22.905 23.075 23.609 
8.696 57.778 35.295 31.848 28.558 27.397 26.226 30.287 27.193 25.017 24.343 23.176 22.949 23.128 23.667 
9.212 59.570 35.805 32.771 29.066 27.595 26.484 30.839 27.449 25.209 24.443 23.295 23.059 23.248 23.788 
9.759 51.317 35.430 33.017 29.116 28.005 26.654 30.959 27.719 25.353 24.624 23.440 23.167 23.382 23.922 
10.337 67.558 35.425 33.069 29.684 28.281 26.871 31.479 27.957 25.575 24.783 23.609 23.341 23.541 24.096 
10.950 nan 35.577 33.211 30.038 28.628 27.167 31.719 28.282 25.817 24.983 23.767 23.456 23.671 24.246 
