# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.853 25.069 26.656 28.797 27.744 26.227 26.257 26.988 26.923 28.994 27.666 33.239 32.473 27.631 
0.109 21.547 21.613 22.112 22.350 24.601 25.788 21.966 23.832 22.568 26.267 29.842 26.805 29.017 23.786 
0.116 20.988 21.638 22.278 24.221 24.678 21.384 22.422 22.612 22.139 23.786 26.128 25.609 25.982 23.288 
0.122 20.967 21.422 22.440 21.472 23.879 21.874 22.024 22.081 22.443 23.338 23.914 25.256 25.003 23.144 
0.130 20.872 21.045 21.224 22.203 21.325 21.737 21.338 21.450 22.123 22.524 23.887 25.951 25.359 22.737 
0.137 20.841 20.760 21.656 22.090 23.813 21.410 21.445 21.911 21.989 23.692 22.724 23.599 23.124 22.623 
0.145 20.763 21.007 21.186 22.200 22.340 21.345 21.369 21.833 22.137 22.357 22.472 25.441 22.616 22.490 
0.154 20.574 20.725 21.157 21.935 21.685 21.638 21.141 21.884 22.189 22.639 24.059 23.353 23.223 22.701 
0.163 20.573 21.155 21.308 21.716 22.127 22.187 21.279 22.173 22.249 22.775 22.430 24.656 24.664 22.668 
0.173 21.036 21.134 21.110 21.289 22.601 21.930 21.106 21.960 21.860 22.384 23.138 21.742 21.797 22.132 
0.183 20.861 21.029 21.217 21.795 21.964 21.870 21.295 22.032 21.848 22.126 23.117 24.304 22.853 22.530 
0.194 20.889 21.092 21.722 21.679 22.112 22.025 21.502 22.114 22.362 22.629 22.162 22.921 24.313 22.438 
0.206 21.054 21.180 21.310 21.506 21.839 22.312 21.350 21.770 22.354 22.339 22.922 23.244 23.029 22.604 
0.218 20.959 21.086 21.514 21.766 22.302 22.265 21.461 22.158 22.182 22.598 23.371 22.958 23.419 22.609 
0.231 21.253 21.413 21.761 21.759 21.850 21.870 21.711 21.765 21.989 22.007 22.912 23.324 23.123 22.368 
0.244 21.292 21.436 21.714 21.665 22.096 22.101 21.673 21.998 21.797 22.259 23.043 22.699 23.619 22.342 
0.259 21.303 21.576 21.647 21.795 22.116 22.325 21.692 21.982 22.359 22.449 22.587 23.228 23.281 22.529 
0.274 21.676 21.547 21.704 21.624 21.770 22.519 21.697 21.831 22.112 22.259 22.929 23.031 23.397 22.526 
0.290 21.582 21.593 21.476 21.776 21.693 21.896 21.583 21.724 21.888 22.109 22.551 22.719 22.616 22.240 
0.308 21.577 21.574 21.644 21.720 21.520 22.074 21.637 21.696 21.977 21.948 22.402 23.278 22.928 22.245 
0.326 21.662 21.576 21.541 21.572 21.779 21.898 21.558 21.727 21.978 21.814 22.237 22.267 22.923 22.041 
0.345 21.826 21.578 21.623 21.723 21.667 21.718 21.622 21.699 21.770 21.942 22.139 23.005 22.544 22.058 
0.366 22.041 21.659 21.503 21.566 21.557 21.649 21.565 21.562 21.600 21.616 22.058 22.721 22.794 21.860 
0.387 22.405 21.773 21.498 21.737 21.458 21.723 21.577 21.576 21.740 21.762 22.244 22.210 22.814 21.936 
0.410 22.421 21.947 21.588 21.439 21.432 21.433 21.635 21.392 21.546 21.645 21.728 21.887 22.258 21.692 
0.435 22.665 22.070 21.737 21.667 21.559 21.654 21.757 21.614 21.628 21.747 21.733 22.233 22.524 21.798 
0.461 22.838 22.256 21.908 21.662 21.698 21.677 21.878 21.672 21.629 21.652 21.737 21.792 21.846 21.680 
