# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.508 24.451 23.301 27.001 30.318 27.414 23.882 29.594 27.412 29.965 29.673 36.104 34.091 28.523 
0.109 21.585 22.986 22.939 25.639 21.568 25.514 23.092 22.386 25.702 30.066 30.283 27.644 29.041 26.798 
0.116 20.680 21.610 21.474 23.278 23.681 24.697 21.693 24.191 24.733 22.395 25.441 28.997 34.452 23.455 
0.122 21.109 21.697 22.649 23.905 21.436 24.845 22.438 22.257 22.377 27.542 27.403 29.019 32.904 23.604 
0.130 20.699 21.064 21.587 21.996 23.998 22.891 21.554 23.174 23.512 24.499 25.533 28.889 31.672 24.349 
0.137 20.399 20.727 21.560 21.648 23.034 22.235 21.307 22.186 22.095 26.020 22.464 22.105 25.349 22.701 
0.145 20.115 20.816 21.224 20.915 22.401 23.330 21.315 21.532 22.819 25.019 22.964 21.913 27.739 22.936 
0.154 20.299 20.727 21.051 21.881 21.860 21.682 21.085 22.250 22.443 25.026 24.832 23.411 24.034 23.265 
0.163 20.204 20.543 21.254 21.315 22.060 21.236 21.078 21.708 21.386 21.298 22.505 26.334 28.812 21.873 
0.173 20.026 20.450 21.130 21.262 21.788 21.757 21.015 21.474 21.835 23.185 23.951 24.098 23.880 22.684 
0.183 20.047 20.517 20.966 20.963 21.970 22.796 21.024 21.594 22.862 23.498 24.142 26.546 22.166 23.607 
0.194 20.486 20.612 21.424 21.802 21.230 20.851 21.325 21.400 21.750 23.252 23.518 22.695 24.214 22.441 
0.206 20.194 20.791 21.506 21.900 21.397 21.685 21.522 21.471 22.068 22.449 21.995 22.605 24.789 22.237 
0.218 20.115 20.635 21.428 21.301 22.016 21.747 21.199 21.677 21.950 23.195 22.751 23.793 24.727 22.643 
0.231 20.341 20.879 21.187 21.575 21.820 21.337 21.201 21.584 22.175 22.307 23.478 23.069 22.798 22.542 
0.244 20.381 20.769 21.219 21.422 21.936 21.628 21.214 21.612 21.853 22.143 22.849 22.893 25.197 22.296 
0.259 20.439 20.684 21.456 21.526 22.583 21.824 21.316 22.168 21.901 22.649 24.002 22.849 24.637 22.639 
0.274 20.607 20.899 21.570 21.775 22.260 22.521 21.471 22.183 22.711 22.778 23.192 23.518 23.747 23.066 
0.290 20.606 21.053 21.655 21.611 22.260 22.398 21.575 22.034 22.506 22.461 22.731 22.755 23.129 22.665 
0.308 20.667 21.040 21.397 21.676 21.820 22.293 21.355 22.008 22.265 22.646 23.023 23.589 24.214 22.675 
0.326 20.568 21.044 21.309 22.067 22.004 22.072 21.389 22.034 22.113 22.377 23.671 23.969 22.806 22.661 
0.345 20.703 21.084 21.296 21.743 21.576 22.356 21.359 21.804 22.279 22.416 23.240 24.007 23.688 22.711 
0.366 20.724 21.113 21.429 21.553 22.002 22.096 21.428 21.863 22.066 22.581 22.776 23.259 24.043 22.525 
0.387 20.798 21.115 21.317 21.549 21.701 22.229 21.343 21.815 22.184 22.099 22.529 23.144 24.002 22.479 
0.410 20.761 21.038 21.594 21.185 21.673 21.682 21.394 21.482 21.781 22.162 22.657 22.982 23.597 22.225 
0.435 20.949 21.131 21.372 21.557 21.805 21.773 21.362 21.799 21.844 22.453 22.570 22.805 23.574 22.275 
0.461 20.952 21.134 21.270 21.554 21.771 21.887 21.317 21.780 21.840 21.962 22.248 22.947 22.910 22.155 
0.488 20.954 21.101 21.273 21.492 21.804 21.769 21.276 21.717 21.797 21.809 22.070 22.231 23.217 21.956 
0.517 21.082 21.087 21.157 21.334 21.298 21.612 21.186 21.405 21.650 21.695 22.197 22.634 22.312 21.913 
0.547 21.069 21.097 21.075 21.209 21.422 21.545 21.110 21.406 21.538 21.836 22.221 22.608 22.647 21.940 
0.580 21.269 21.112 21.054 21.221 21.282 21.316 21.080 21.317 21.250 21.514 21.844 22.529 22.336 21.646 
0.614 21.401 21.183 21.039 21.160 21.201 21.351 21.087 21.221 21.327 21.385 21.509 21.846 22.240 21.484 
0.651 21.673 21.293 21.143 21.154 21.220 21.179 21.138 21.232 21.225 21.368 21.785 22.006 22.210 21.525 
0.689 21.943 21.389 21.099 21.113 21.294 21.202 21.153 21.187 21.143 21.307 21.634 21.907 22.088 21.428 
0.730 22.231 21.489 21.232 21.145 21.097 21.189 21.236 21.096 21.198 21.379 21.511 21.779 22.205 21.416 
0.773 22.507 21.725 21.374 21.226 21.115 21.340 21.369 21.197 21.274 21.275 21.492 21.955 21.973 21.448 
0.819 22.797 21.929 21.451 21.295 21.252 21.287 21.445 21.285 21.283 21.310 21.392 21.831 22.027 21.401 
0.868 23.126 22.101 21.673 21.356 21.267 21.276 21.636 21.264 21.342 21.312 21.555 21.735 22.026 21.443 
0.919 23.387 22.379 21.854 21.576 21.380 21.382 21.832 21.412 21.429 21.377 21.541 21.735 21.945 21.496 
0.974 23.815 22.583 22.024 21.694 21.477 21.461 22.004 21.493 21.518 21.395 21.473 21.680 21.948 21.511 
1.032 24.027 22.835 22.267 21.841 21.744 21.713 22.226 21.724 21.689 21.492 21.502 21.833 22.083 21.622 
1.093 24.270 23.040 22.436 21.978 21.875 21.789 22.384 21.843 21.809 21.688 21.560 21.772 22.116 21.707 
1.158 24.735 23.324 22.600 22.248 22.074 21.954 22.596 22.052 22.006 21.833 21.697 21.808 22.031 21.839 
1.226 25.107 23.539 22.740 22.301 22.142 22.095 22.711 22.143 22.149 21.892 21.710 21.901 22.054 21.912 
1.299 25.494 23.730 22.930 22.496 22.326 22.212 22.897 22.298 22.205 21.955 21.828 21.881 22.080 21.972 
1.376 26.146 24.054 23.162 22.597 22.385 22.306 23.110 22.373 22.333 22.071 21.867 21.926 22.168 22.056 
1.458 26.282 24.121 23.236 22.735 22.475 22.422 23.206 22.481 22.442 22.103 21.987 22.090 22.152 22.157 
1.544 26.764 24.418 23.419 22.846 22.674 22.551 23.376 22.639 22.505 22.139 21.948 22.056 22.284 22.159 
1.636 26.955 24.608 23.610 23.006 22.778 22.662 23.536 22.769 22.592 22.220 22.021 22.102 22.246 22.236 
1.733 27.836 24.941 23.754 23.136 22.830 22.797 23.730 22.843 22.704 22.253 22.090 22.213 22.265 22.313 
1.836 28.051 25.309 23.911 23.313 22.991 23.047 23.891 23.040 22.875 22.369 22.191 22.293 22.349 22.431 
1.944 28.528 25.596 24.197 23.464 23.187 23.081 24.108 23.189 22.993 22.461 22.281 22.349 22.444 22.516 
2.060 28.005 25.848 24.398 23.685 23.366 23.223 24.351 23.339 23.115 22.522 22.369 22.441 22.502 22.606 
2.182 28.986 26.354 24.665 23.862 23.370 23.338 24.577 23.445 23.206 22.625 22.453 22.569 22.544 22.700 
2.311 29.647 26.832 24.953 24.081 23.670 23.445 24.885 23.660 23.288 22.709 22.503 22.617 22.613 22.768 
2.448 30.541 26.983 25.211 24.316 23.802 23.641 25.119 23.829 23.429 22.793 22.559 22.674 22.672 22.848 
2.594 30.786 27.707 25.517 24.497 23.961 23.779 25.378 24.014 23.524 22.841 22.619 22.737 22.794 22.907 
2.747 32.044 28.085 25.860 24.663 24.150 23.820 25.664 24.149 23.577 22.969 22.662 22.792 22.748 22.973 
2.910 34.647 28.420 26.235 24.838 24.315 24.020 25.950 24.320 23.728 23.003 22.686 22.752 22.768 23.012 
3.083 32.408 28.905 26.656 25.171 24.517 24.139 26.309 24.532 23.811 23.151 22.735 22.817 22.797 23.088 
3.266 35.006 29.194 26.984 25.366 24.638 24.226 26.532 24.642 23.943 23.207 22.761 22.842 22.841 23.136 
3.459 39.234 29.302 27.114 25.423 24.818 24.321 26.660 24.776 23.947 23.256 22.768 22.812 22.851 23.143 
3.665 35.244 29.383 27.269 25.521 24.906 24.412 26.728 24.900 24.027 23.282 22.730 22.753 22.775 23.127 
3.882 40.117 29.666 27.625 25.627 24.894 24.467 26.908 24.923 24.056 23.303 22.711 22.706 22.750 23.120 
4.112 37.781 29.909 27.683 25.677 24.964 24.485 27.016 24.958 24.039 23.305 22.689 22.679 22.745 23.099 
4.356 35.846 29.995 27.800 25.738 25.122 24.477 27.108 25.037 24.073 23.338 22.674 22.622 22.703 23.089 
4.614 38.924 30.020 27.836 25.765 25.136 24.519 27.074 25.095 24.080 23.332 22.675 22.584 22.681 23.076 
4.888 36.622 30.258 28.133 26.016 25.278 24.683 27.385 25.254 24.139 23.336 22.654 22.582 22.690 23.077 
5.178 49.786 30.527 28.308 26.178 25.386 24.714 27.517 25.341 24.210 23.386 22.662 22.581 22.695 23.095 
5.485 45.805 30.839 28.539 26.395 25.538 24.880 27.777 25.494 24.288 23.415 22.684 22.599 22.714 23.122 
5.810 42.893 31.487 29.052 26.641 25.714 25.002 28.087 25.664 24.428 23.523 22.710 22.611 22.742 23.173 
6.155 57.878 31.915 29.553 26.960 26.107 25.260 28.522 26.023 24.557 23.603 22.787 22.666 22.807 23.248 
6.520 53.174 32.865 30.073 27.519 26.438 25.502 29.154 26.308 24.795 23.757 22.865 22.678 22.884 23.327 
6.906 60.625 33.743 30.939 28.036 26.830 25.925 29.693 26.778 25.067 23.944 22.989 22.791 22.961 23.471 
7.316 45.432 34.033 31.469 28.812 27.355 26.297 30.458 27.281 25.341 24.140 23.094 22.851 23.046 23.587 
7.750 70.926 36.094 32.687 29.422 27.800 26.723 31.432 27.712 25.582 24.330 23.180 22.894 23.142 23.677 
8.210 nan 38.743 32.748 30.076 28.375 27.179 31.799 28.252 25.940 24.528 23.317 22.969 23.249 23.805 
8.696 nan 38.345 33.598 30.472 29.062 27.677 32.423 28.898 26.263 24.721 23.413 23.007 23.312 23.895 
9.212 62.524 45.300 34.350 31.272 29.427 27.911 32.762 29.171 26.498 24.878 23.523 23.097 23.462 24.008 
9.759 90.793 nan 35.086 31.261 29.947 28.280 33.747 29.583 26.694 24.992 23.657 23.200 23.581 24.120 
10.337 nan 40.017 34.909 32.257 30.571 28.659 33.921 30.246 26.862 25.159 23.802 23.350 23.682 24.267 
10.950 nan 47.237 37.819 32.407 30.468 29.118 34.635 30.437 27.084 25.327 23.964 23.527 23.847 24.441 
11.600 nan nan 34.514 33.177 31.428 29.562 34.366 30.945 27.310 25.456 24.155 23.706 23.958 24.613 
12.288 nan 55.619 40.054 33.794 31.245 30.088 36.191 31.237 27.563 25.676 24.319 23.880 24.091 24.787 
13.016 97.523 48.749 37.768 34.548 32.080 30.705 36.748 32.061 27.862 25.865 24.547 24.062 24.231 24.992 
13.788 94.344 53.463 38.188 35.604 31.906 30.209 37.854 31.694 27.981 26.005 24.736 24.262 24.353 25.171 
14.606 nan 44.647 39.223 33.634 31.232 30.080 36.786 31.042 28.064 26.134 24.984 24.494 24.461 25.389 
15.472 102.578 48.960 36.673 32.882 30.657 29.583 34.966 30.495 28.004 26.102 25.140 24.763 24.540 25.550 
16.390 nan 47.444 37.256 33.010 30.272 29.348 35.296 30.288 27.920 26.151 25.267 25.099 24.676 25.727 
17.362 nan 43.843 35.257 32.752 30.101 29.383 34.100 30.242 28.004 26.236 25.420 25.315 24.768 25.882 
18.392 nan 50.063 35.912 32.991 30.567 29.761 35.540 30.604 28.264 26.400 25.603 25.572 24.870 26.070 
19.482 106.372 56.516 38.026 34.122 30.703 30.000 37.212 30.875 28.445 26.488 25.720 25.684 25.032 26.179 
20.638 110.027 50.083 40.747 34.346 31.206 30.651 37.951 31.410 28.828 26.643 25.864 25.882 25.069 26.338 
21.862 nan 76.445 40.067 35.033 31.787 30.892 36.360 31.852 28.955 26.849 25.969 26.104 25.237 26.485 
23.158 nan nan 47.564 34.672 32.438 31.439 39.970 32.501 29.377 27.073 26.107 26.215 25.321 26.637 
24.532 113.779 90.001 45.032 35.489 33.001 31.490 43.529 32.500 29.736 27.407 26.298 26.417 25.504 26.857 
25.987 nan 81.662 40.839 39.554 33.230 32.749 41.464 33.595 30.220 27.715 26.528 26.587 25.690 27.079 
27.528 nan 92.894 nan 36.016 34.597 33.237 37.635 34.394 30.627 28.007 26.786 26.930 25.898 27.371 
