# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.172 22.532 22.584 23.683 22.494 22.599 22.814 22.439 23.614 23.779 29.584 35.900 37.404 24.180 
0.109 18.910 19.550 20.415 22.452 19.725 23.631 20.218 20.448 24.604 25.030 30.072 42.384 30.665 25.347 
0.116 18.986 19.929 20.114 20.872 18.823 22.671 20.132 19.641 23.554 24.772 24.925 25.881 29.712 24.354 
0.122 18.940 18.892 20.809 18.702 18.925 21.208 19.250 19.571 20.277 21.577 20.222 19.659 19.863 20.568 
0.130 19.164 19.304 19.342 20.667 19.608 20.925 19.765 20.054 20.978 22.675 22.139 23.128 23.637 21.839 
0.137 18.731 19.559 20.145 19.544 19.662 20.712 19.679 20.112 21.246 19.134 20.987 19.865 20.537 19.929 
0.145 18.499 19.438 18.609 21.893 21.217 19.958 19.094 21.138 20.294 19.341 23.745 25.315 26.059 20.304 
0.154 19.069 19.171 18.950 19.233 20.186 19.732 19.133 19.598 20.121 19.550 22.988 21.750 25.716 20.222 
0.163 18.596 19.606 19.040 20.298 20.873 21.369 19.372 20.972 20.886 19.481 19.938 23.063 29.287 20.538 
0.173 18.515 18.814 19.282 19.697 22.845 21.999 19.155 20.888 21.275 19.602 19.911 22.520 22.979 20.652 
0.183 18.969 19.171 19.181 20.237 20.196 21.510 19.420 20.602 21.455 20.079 19.609 21.070 22.601 20.377 
0.194 19.419 19.394 20.032 19.981 19.902 21.022 19.758 20.285 19.945 19.765 21.886 21.468 21.503 20.477 
0.206 18.727 19.540 19.760 19.767 19.720 20.052 19.640 19.883 20.602 20.727 21.738 22.160 21.252 20.986 
0.218 19.413 19.286 19.184 19.630 19.049 20.310 19.278 19.358 20.754 21.136 21.339 19.897 22.432 20.681 
0.231 19.253 19.205 19.567 19.224 19.324 20.334 19.354 19.596 19.519 20.632 21.055 19.214 20.360 19.793 
0.244 19.105 19.446 19.688 19.836 20.277 19.506 19.709 19.929 19.325 20.155 20.511 21.359 20.616 20.074 
0.259 19.463 19.657 19.498 20.038 20.698 20.375 19.679 20.404 20.192 20.948 21.901 21.018 21.306 20.779 
0.274 19.210 19.482 19.765 19.653 20.122 20.174 19.735 19.880 20.338 20.612 21.685 22.541 21.258 20.893 
0.290 19.364 19.336 19.804 20.011 20.461 19.932 19.770 20.227 20.069 20.056 21.222 22.939 21.593 20.543 
0.308 19.708 19.540 19.973 19.504 20.212 20.433 19.729 20.089 20.350 20.262 21.507 21.836 22.101 20.861 
0.326 19.658 19.608 19.922 19.867 20.936 20.316 19.924 20.263 20.837 21.172 21.529 21.670 22.041 21.191 
0.345 19.912 19.785 20.166 19.809 20.226 21.569 20.117 20.189 20.946 21.422 21.323 21.517 21.965 21.229 
0.366 19.641 20.076 20.274 20.216 20.094 21.048 20.227 20.334 21.029 21.147 20.677 21.910 21.056 20.963 
0.387 19.819 20.103 20.663 20.717 20.656 20.876 20.601 20.678 21.109 20.776 21.207 21.090 21.293 20.964 
0.410 20.113 20.076 20.457 19.955 20.709 20.134 20.330 20.172 20.771 21.206 21.051 20.881 20.731 21.013 
