# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.045 24.163 25.143 27.088 25.010 26.268 25.196 25.555 26.914 27.050 26.987 31.833 24.505 27.177 
0.109 20.680 20.790 21.324 24.096 22.921 25.175 21.515 23.636 24.519 25.593 31.016 26.040 27.056 25.405 
0.116 20.106 20.754 21.742 21.517 22.762 23.172 21.592 21.842 21.784 21.871 25.432 24.373 27.116 22.450 
0.122 20.286 20.338 20.708 21.718 23.677 20.946 20.709 22.839 21.094 22.260 22.524 23.627 24.484 21.906 
0.130 19.937 20.287 21.044 20.834 20.151 21.135 20.823 20.514 21.185 22.057 22.775 29.346 24.956 21.881 
0.137 19.933 20.073 20.355 21.379 21.033 21.630 20.393 21.318 21.285 21.829 22.197 21.304 21.015 21.734 
0.145 19.683 20.067 20.295 20.364 20.574 21.379 20.302 20.726 21.747 21.633 21.788 22.455 24.223 21.912 
0.154 19.970 19.941 20.411 21.505 21.800 21.246 20.497 21.574 21.522 21.999 21.338 23.585 22.913 21.601 
0.163 19.658 20.103 20.248 20.834 20.986 21.297 20.247 21.121 21.231 22.411 22.155 21.079 24.146 21.506 
0.173 19.959 20.363 20.293 20.839 21.662 21.568 20.429 21.376 21.463 21.744 23.228 23.387 22.031 22.041 
0.183 19.990 20.286 20.527 20.942 21.145 20.973 20.550 21.259 21.174 22.108 22.458 21.892 21.960 21.681 
0.194 20.031 20.170 20.206 20.845 21.529 22.041 20.327 21.441 21.317 21.679 22.150 22.156 21.377 21.695 
0.206 19.962 20.287 20.696 20.787 22.027 21.183 20.561 21.710 21.103 21.928 21.235 21.207 23.670 21.357 
0.218 20.171 20.456 20.657 20.793 21.321 21.201 20.619 21.099 20.982 21.582 22.165 22.510 23.303 21.617 
0.231 20.314 20.494 20.851 21.270 21.549 21.078 20.845 21.406 21.076 21.534 22.228 23.080 23.479 21.652 
0.244 20.352 20.482 20.721 20.883 21.185 21.038 20.748 20.946 21.291 22.095 22.229 22.345 22.929 21.862 
0.259 20.558 20.693 20.913 20.869 21.229 21.417 20.870 21.162 21.437 21.467 22.158 22.203 21.843 21.702 
0.274 20.565 20.710 20.848 21.014 20.967 21.037 20.864 20.955 21.094 21.371 21.945 22.298 23.260 21.508 
0.290 20.557 20.722 20.890 20.950 21.064 21.315 20.884 21.112 21.180 21.259 21.873 22.390 21.919 21.530 
0.308 20.563 20.696 20.786 20.758 20.932 21.166 20.783 20.894 21.087 21.181 21.426 21.364 21.727 21.251 
0.326 20.630 20.697 20.722 20.796 20.739 20.898 20.737 20.786 21.013 21.364 21.354 21.436 21.832 21.292 
0.345 20.703 20.634 20.599 20.699 20.922 20.854 20.641 20.833 20.842 20.909 21.407 21.972 22.175 21.161 
0.366 20.926 20.813 20.608 20.731 20.831 20.804 20.669 20.760 20.867 21.009 21.273 22.012 22.021 21.155 
0.387 20.934 20.737 20.584 20.762 20.612 20.714 20.634 20.691 20.672 21.079 21.239 21.558 21.666 21.069 
0.410 21.267 20.969 20.703 20.638 20.714 20.821 20.701 20.754 20.769 20.831 21.129 21.191 21.500 20.969 
0.435 21.398 21.060 20.725 20.708 20.659 20.768 20.770 20.692 20.735 20.846 21.001 20.956 21.553 20.867 
0.461 21.481 21.196 20.876 20.798 20.708 20.737 20.918 20.724 20.743 20.932 20.894 21.150 21.465 20.884 
0.488 21.810 21.308 20.897 20.853 20.880 20.765 20.952 20.811 20.874 20.898 21.000 21.036 21.095 20.933 
0.517 22.045 21.629 21.209 20.968 21.027 20.911 21.176 21.013 20.973 21.053 20.991 21.090 21.313 21.009 
0.547 22.173 21.669 21.305 21.190 21.064 21.046 21.325 21.074 21.038 20.930 20.998 20.999 21.420 20.995 
0.580 22.530 21.899 21.358 21.257 21.124 21.225 21.395 21.192 21.130 20.971 21.079 21.011 21.378 21.045 
0.614 22.669 21.885 21.512 21.342 21.282 21.211 21.519 21.255 21.228 21.084 21.078 20.987 21.145 21.103 
0.651 23.009 22.046 21.607 21.390 21.221 21.186 21.590 21.250 21.301 21.263 21.219 21.277 21.579 21.243 
0.689 23.375 22.253 21.802 21.542 21.292 21.429 21.790 21.369 21.323 21.235 21.246 21.229 21.466 21.271 
0.730 23.617 22.526 21.861 21.620 21.347 21.496 21.891 21.455 21.415 21.303 21.220 21.270 21.479 21.313 
0.773 24.102 22.693 21.995 21.740 21.511 21.664 22.021 21.592 21.472 21.291 21.191 21.225 21.401 21.300 
0.819 24.242 22.809 22.118 21.795 21.572 21.632 22.132 21.613 21.616 21.280 21.229 21.366 21.493 21.373 
0.868 24.422 22.873 22.212 21.882 21.726 21.713 22.202 21.765 21.629 21.345 21.290 21.307 21.518 21.401 
0.919 24.669 23.099 22.274 21.929 21.676 21.683 22.271 21.739 21.616 21.383 21.292 21.362 21.612 21.432 
0.974 25.036 23.215 22.414 21.952 21.807 21.811 22.375 21.835 21.658 21.442 21.346 21.338 21.499 21.452 
1.032 25.216 23.286 22.429 22.158 21.916 21.909 22.469 21.955 21.807 21.455 21.465 21.397 21.509 21.534 
1.093 25.745 23.529 22.613 22.184 21.974 22.134 22.602 22.043 21.876 21.490 21.549 21.565 21.694 21.625 
1.158 25.883 23.756 22.743 22.201 22.070 22.115 22.714 22.076 21.939 21.540 21.497 21.568 21.655 21.641 
1.226 26.490 23.889 22.774 22.296 22.110 22.207 22.777 22.134 22.018 21.586 21.573 21.640 21.735 21.707 
1.299 26.868 24.115 22.884 22.320 22.132 22.176 22.844 22.171 22.045 21.617 21.615 21.660 21.778 21.730 
1.376 27.342 24.353 23.027 22.427 22.199 22.234 22.999 22.217 22.100 21.637 21.682 21.774 21.918 21.792 
1.458 27.913 24.639 23.200 22.493 22.187 22.256 23.154 22.222 22.094 21.691 21.706 21.717 21.926 21.808 
1.544 28.149 24.823 23.270 22.563 22.304 22.284 23.235 22.322 22.131 21.755 21.805 21.789 21.850 21.874 
1.636 28.699 25.012 23.373 22.596 22.303 22.341 23.315 22.332 22.187 21.789 21.787 21.856 21.942 21.907 
1.733 28.855 25.354 23.593 22.719 22.495 22.372 23.485 22.478 22.204 21.828 21.852 21.901 21.975 21.954 
1.836 28.778 25.644 23.737 22.834 22.518 22.389 23.644 22.505 22.302 21.943 21.851 21.947 21.981 22.008 
1.944 29.855 25.931 23.945 22.990 22.642 22.428 23.846 22.608 22.305 21.941 21.844 21.882 22.039 21.999 
2.060 30.388 26.235 24.112 23.044 22.600 22.452 23.974 22.604 22.382 21.978 21.875 21.938 21.994 22.042 
2.182 30.976 26.616 24.289 23.202 22.724 22.518 24.139 22.723 22.448 22.013 21.880 21.960 22.027 22.071 
2.311 31.276 26.756 24.509 23.331 22.807 22.573 24.338 22.795 22.519 22.070 21.903 21.950 22.014 22.104 
2.448 31.187 26.977 24.748 23.473 22.918 22.661 24.516 22.910 22.568 22.136 21.904 21.935 22.054 22.130 
2.594 32.425 27.402 25.018 23.661 23.005 22.703 24.762 23.020 22.621 22.132 21.884 21.937 22.004 22.136 
2.747 33.856 27.662 25.269 23.813 23.126 22.781 24.950 23.132 22.718 22.248 21.928 21.948 22.000 22.193 
2.910 32.201 27.866 25.454 23.994 23.234 22.882 25.151 23.250 22.784 22.277 21.933 21.951 22.016 22.217 
3.083 33.498 28.158 25.809 24.236 23.436 22.998 25.432 23.436 22.879 22.332 21.959 21.966 22.033 22.257 
3.266 33.065 28.537 26.250 24.482 23.669 23.172 25.791 23.642 23.031 22.448 21.982 22.014 22.023 22.328 
3.459 40.394 29.034 26.537 24.795 23.918 23.349 26.015 23.908 23.158 22.537 22.040 22.039 22.082 22.392 
3.665 36.906 29.388 27.027 25.103 24.149 23.523 26.404 24.132 23.295 22.654 22.061 22.010 22.088 22.439 
3.882 40.659 29.802 27.518 25.409 24.358 23.725 26.785 24.353 23.431 22.785 22.120 22.048 22.145 22.520 
4.112 40.488 30.251 28.138 25.787 24.696 23.917 27.228 24.641 23.587 22.913 22.182 22.085 22.207 22.598 
4.356 39.669 31.532 28.602 26.196 25.081 24.204 27.658 25.011 23.807 23.054 22.246 22.134 22.241 22.690 
4.614 49.111 31.668 29.579 26.644 25.459 24.476 28.237 25.364 23.960 23.209 22.311 22.185 22.305 22.775 
4.888 49.006 33.310 30.588 27.328 26.002 24.885 28.929 25.886 24.225 23.409 22.393 22.262 22.365 22.886 
5.178 59.029 34.248 31.152 28.013 26.577 25.276 29.615 26.386 24.461 23.588 22.493 22.337 22.472 22.999 
5.485 nan 35.380 31.785 28.484 27.081 25.599 30.085 26.799 24.703 23.763 22.627 22.453 22.596 23.147 
5.810 62.786 35.581 32.303 29.125 27.711 25.993 30.693 27.332 24.996 23.956 22.763 22.567 22.716 23.292 
6.155 76.896 36.917 33.487 29.958 28.407 26.451 31.580 27.931 25.319 24.169 22.931 22.726 22.889 23.472 
6.520 65.975 38.831 33.841 30.190 28.771 26.756 31.698 28.255 25.619 24.412 23.127 22.890 23.078 23.667 
6.906 65.796 37.171 34.823 30.948 29.254 27.280 32.546 28.902 25.947 24.658 23.324 23.047 23.287 23.861 
7.316 82.187 41.145 34.312 31.636 29.730 27.775 33.387 29.386 26.262 24.903 23.553 23.246 23.443 24.077 
7.750 83.035 40.649 36.629 31.937 30.157 28.222 33.751 29.808 26.519 25.086 23.742 23.458 23.644 24.278 
8.210 82.202 40.733 36.416 32.375 30.040 28.540 34.020 30.107 26.796 25.312 24.009 23.704 23.847 24.534 
8.696 94.506 39.423 37.034 32.108 30.177 28.815 34.158 30.169 26.932 25.412 24.244 23.947 24.006 24.749 
9.212 94.865 37.647 34.539 32.001 29.869 28.771 33.668 29.965 27.009 25.497 24.504 24.184 24.169 24.965 
9.759 nan 39.648 35.135 31.698 29.797 28.929 34.067 29.882 27.134 25.594 24.716 24.425 24.302 25.167 
10.337 nan 40.242 35.474 31.409 29.526 28.587 34.381 29.536 27.098 25.602 24.920 24.676 24.393 25.340 
10.950 nan 41.121 35.587 31.391 29.654 28.763 33.994 29.612 27.261 25.713 25.041 24.851 24.519 25.473 
11.600 nan 42.370 35.856 32.384 30.028 29.040 34.986 30.100 27.459 25.853 25.210 24.988 24.681 25.639 
12.288 nan 40.216 37.121 32.374 30.329 29.137 34.786 30.317 27.654 25.958 25.329 25.131 24.736 25.767 
13.016 98.731 51.146 37.325 33.675 30.888 29.502 37.013 30.689 27.876 26.107 25.427 25.274 24.834 25.897 
13.788 104.727 65.596 44.974 33.535 31.207 29.770 38.588 30.970 28.208 26.245 25.545 25.370 24.912 26.023 
14.606 106.985 83.183 38.317 34.484 31.936 30.267 36.934 31.699 28.631 26.460 25.672 25.557 25.089 26.199 
15.472 nan nan 43.433 35.226 32.504 30.828 37.680 32.223 28.940 26.676 25.837 25.713 25.205 26.373 
16.390 nan nan 46.123 34.075 32.747 31.045 40.583 32.360 29.307 26.880 26.051 25.945 25.417 26.595 
17.362 nan 88.110 52.990 37.297 33.236 31.245 39.421 32.570 29.729 27.177 26.386 26.291 25.727 26.928 
18.392 nan nan 82.040 nan 33.685 31.745 nan 33.175 30.338 27.529 26.750 26.778 26.195 27.346 
19.482 113.522 nan 83.873 nan 33.984 32.968 66.449 34.318 31.535 28.486 27.697 27.684 27.082 28.279 
20.638 nan nan nan 81.345 46.807 34.508 nan 36.293 33.097 30.291 29.471 29.449 28.610 30.038 
21.862 nan 91.462 nan nan 76.523 nan 82.402 nan nan 34.608 32.344 30.831 29.580 32.204 
23.158 nan 94.213 87.960 82.723 nan nan 87.041 nan nan 35.024 33.306 31.800 30.189 33.220 
24.532 nan 95.352 nan nan 77.742 78.727 nan 78.614 78.573 44.979 33.766 32.414 30.326 33.847 
25.987 nan 95.643 nan nan 78.939 nan 86.599 81.883 nan nan 34.255 31.971 31.004 33.460 
