# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.414 25.678 26.998 29.889 27.988 29.836 26.462 28.580 30.728 29.585 29.640 35.298 38.324 30.005 
0.109 22.668 22.812 24.091 25.552 26.576 27.503 23.987 26.537 26.373 26.289 27.387 26.524 28.488 26.773 
0.116 22.210 22.300 22.183 25.150 26.622 23.789 22.425 24.818 24.511 29.430 27.169 26.841 35.518 25.653 
0.122 21.851 22.204 21.417 22.731 23.978 22.847 21.841 22.807 23.437 21.751 25.228 25.550 28.146 22.754 
0.130 21.590 22.216 21.753 22.682 22.936 25.552 22.126 22.782 22.906 23.098 27.430 26.406 29.134 23.987 
0.137 20.974 21.435 21.616 24.072 23.814 22.778 21.839 23.281 22.949 25.429 26.566 25.565 26.451 24.037 
0.145 21.020 21.951 21.497 23.109 22.939 23.801 21.767 23.106 24.423 23.225 23.212 24.598 26.831 23.984 
0.154 20.936 21.618 22.509 22.780 22.820 24.487 22.321 23.263 25.174 22.950 23.752 25.167 28.437 23.906 
0.163 21.000 21.639 22.727 22.416 23.915 23.440 22.262 23.617 23.344 24.429 24.672 25.689 25.606 24.145 
0.173 21.077 21.377 21.957 22.661 22.884 22.925 21.884 22.629 23.270 22.665 23.727 26.068 23.813 23.369 
0.183 21.011 21.478 22.183 22.151 23.182 24.646 22.137 22.685 23.683 23.422 24.021 24.903 24.635 23.785 
0.194 21.041 21.451 21.775 22.092 22.349 23.301 21.807 22.417 23.648 24.914 24.676 25.191 26.013 24.374 
0.206 20.982 21.707 22.508 23.523 22.446 23.610 22.529 22.840 23.996 23.762 23.238 24.785 25.071 23.685 
0.218 21.010 21.554 22.322 22.423 22.867 22.384 22.184 22.707 23.081 24.294 23.396 24.595 25.164 23.593 
0.231 21.137 21.802 22.380 22.874 23.307 23.081 22.381 23.208 23.080 24.247 25.222 27.115 25.570 24.001 
0.244 21.233 21.968 22.221 22.780 23.016 23.289 22.362 23.122 23.038 23.420 23.148 24.201 25.671 23.408 
0.259 21.082 21.714 22.416 22.647 22.967 23.366 22.291 22.976 23.634 23.564 24.129 23.604 24.953 23.631 
0.274 21.227 21.955 22.423 22.699 23.263 23.307 22.375 23.130 23.330 23.553 24.659 25.325 25.331 23.822 
0.290 21.324 21.821 22.273 22.949 22.973 22.860 22.325 22.879 22.911 23.464 23.808 24.923 25.300 23.543 
0.308 21.292 21.889 22.461 22.836 23.197 23.116 22.416 23.142 23.296 23.801 24.154 25.371 24.991 23.858 
0.326 21.484 21.768 22.389 22.962 22.965 22.566 22.402 22.732 22.784 23.363 23.815 24.029 25.228 23.347 
0.345 21.489 21.902 22.395 22.666 22.880 23.306 22.365 22.859 23.589 23.791 23.202 23.294 23.498 23.393 
0.366 21.572 21.946 22.527 22.695 22.643 23.117 22.399 22.787 22.962 22.990 23.991 24.332 24.812 23.418 
0.387 21.593 22.017 22.355 22.818 22.880 23.214 22.361 23.011 23.268 23.387 23.465 24.318 24.739 23.483 
0.410 21.618 22.139 22.394 22.664 22.958 23.049 22.443 22.929 23.114 23.435 23.805 24.418 24.468 23.526 
0.435 21.678 22.128 22.374 22.630 22.889 22.893 22.375 22.867 22.958 23.375 23.333 23.833 24.136 23.247 
0.461 21.713 21.996 22.353 22.395 22.477 22.821 22.253 22.605 22.756 23.054 23.301 23.467 23.430 23.089 
0.488 21.846 22.118 22.269 22.527 22.608 22.778 22.273 22.684 23.035 22.999 23.143 23.979 24.184 23.178 
0.517 21.892 22.142 22.138 22.368 22.585 22.713 22.175 22.619 22.689 22.621 23.207 23.785 23.933 22.955 
0.547 22.002 22.140 22.231 22.404 22.521 22.594 22.239 22.519 22.626 22.945 23.090 23.910 24.169 22.999 
0.580 22.246 22.154 22.201 22.272 22.496 22.516 22.180 22.483 22.479 22.701 22.857 23.198 23.759 22.759 
0.614 22.433 22.379 22.302 22.334 22.423 22.419 22.306 22.406 22.452 22.604 22.825 23.201 23.485 22.704 
0.651 22.655 22.482 22.240 22.323 22.470 22.434 22.263 22.488 22.474 22.611 22.817 22.993 23.586 22.683 
0.689 23.040 22.568 22.290 22.331 22.320 22.327 22.330 22.305 22.359 22.570 22.942 23.263 23.298 22.694 
0.730 23.319 22.727 22.403 22.290 22.407 22.421 22.402 22.376 22.489 22.556 22.887 23.063 23.451 22.701 
0.773 23.588 23.013 22.547 22.471 22.354 22.356 22.600 22.350 22.435 22.517 22.622 23.181 23.273 22.625 
0.819 23.995 23.229 22.690 22.629 22.435 22.358 22.744 22.441 22.494 22.578 22.669 23.105 23.301 22.660 
0.868 24.369 23.477 22.880 22.716 22.508 22.464 22.916 22.530 22.571 22.624 22.605 22.792 22.956 22.643 
0.919 24.505 23.656 23.045 22.918 22.661 22.689 23.099 22.724 22.731 22.673 22.616 22.880 23.130 22.722 
0.974 24.990 23.895 23.209 22.979 22.800 22.722 23.236 22.813 22.813 22.759 22.705 22.874 22.998 22.781 
1.032 25.372 24.175 23.511 23.198 22.932 22.810 23.491 22.950 22.935 22.925 22.765 22.976 23.175 22.896 
1.093 25.805 24.500 23.680 23.292 23.121 22.975 23.658 23.116 23.045 22.953 22.772 22.964 23.060 22.919 
1.158 25.835 24.750 23.876 23.441 23.277 23.095 23.859 23.267 23.188 23.225 22.904 22.917 23.021 23.055 
1.226 26.595 24.970 24.104 23.591 23.374 23.260 24.035 23.399 23.341 23.240 22.994 23.031 23.178 23.152 
1.299 26.950 25.275 24.282 23.735 23.510 23.374 24.227 23.520 23.480 23.277 23.029 23.141 23.256 23.228 
1.376 27.377 25.450 24.443 23.975 23.614 23.521 24.427 23.666 23.489 23.371 23.111 23.147 23.243 23.286 
1.458 27.818 25.867 24.664 24.043 23.671 23.601 24.600 23.725 23.659 23.454 23.133 23.301 23.316 23.381 
1.544 28.150 25.974 24.790 24.196 23.795 23.651 24.738 23.824 23.723 23.517 23.225 23.341 23.295 23.442 
1.636 28.238 26.283 24.930 24.389 24.000 23.913 24.952 24.033 23.932 23.653 23.260 23.290 23.412 23.522 
1.733 28.971 26.603 25.114 24.591 24.130 24.037 25.132 24.188 24.053 23.691 23.286 23.403 23.424 23.585 
1.836 29.243 26.753 25.286 24.693 24.261 24.195 25.210 24.353 24.150 23.765 23.399 23.618 23.533 23.711 
1.944 29.833 27.109 25.569 24.880 24.334 24.241 25.471 24.434 24.188 23.854 23.481 23.670 23.572 23.787 
2.060 30.668 27.351 25.845 25.170 24.500 24.384 25.757 24.617 24.343 23.975 23.569 23.758 23.744 23.878 
2.182 30.368 27.763 26.157 25.376 24.806 24.502 26.034 24.838 24.501 24.061 23.632 23.774 23.776 23.967 
2.311 31.417 28.188 26.379 25.551 24.937 24.668 26.220 25.005 24.526 24.164 23.671 23.873 23.811 24.025 
2.448 31.808 28.585 26.890 25.882 25.096 24.837 26.637 25.180 24.689 24.274 23.787 23.966 23.870 24.152 
2.594 33.200 29.396 27.291 26.142 25.425 25.104 27.013 25.502 24.888 24.339 23.813 24.003 23.944 24.222 
2.747 33.300 29.702 27.489 26.470 25.546 25.287 27.280 25.641 25.045 24.460 23.905 24.091 24.067 24.329 
2.910 35.722 30.083 28.039 26.655 25.805 25.498 27.686 25.873 25.136 24.570 23.896 24.094 24.132 24.368 
3.083 33.369 30.814 28.440 26.866 26.123 25.634 28.058 26.087 25.218 24.686 23.999 24.095 24.147 24.433 
3.266 37.375 31.102 28.678 27.040 26.213 25.820 28.282 26.235 25.328 24.791 24.017 24.066 24.156 24.475 
3.459 34.086 31.091 29.090 27.237 26.395 25.952 28.616 26.375 25.382 24.911 24.004 24.003 24.142 24.484 
3.665 35.744 31.595 29.232 27.354 26.500 26.085 28.908 26.488 25.457 24.970 24.028 24.001 24.053 24.503 
3.882 36.721 32.030 29.546 27.469 26.584 26.169 29.050 26.573 25.558 24.964 24.015 23.929 24.040 24.487 
4.112 43.729 31.686 29.491 27.539 26.616 26.235 29.075 26.627 25.592 24.988 24.000 23.904 24.013 24.482 
4.356 39.848 32.959 29.913 27.653 26.769 26.250 29.441 26.719 25.569 25.011 24.001 23.854 23.979 24.467 
4.614 39.013 32.719 29.995 27.656 26.779 26.227 29.488 26.700 25.593 25.013 23.965 23.797 23.932 24.434 
4.888 43.777 33.192 29.956 27.738 26.803 26.321 29.477 26.778 25.644 25.022 23.979 23.766 23.889 24.430 
5.178 39.060 32.884 30.208 27.925 27.002 26.433 29.886 26.925 25.667 25.013 23.964 23.775 23.933 24.431 
5.485 53.713 34.281 30.384 28.134 27.166 26.649 30.083 27.107 25.834 25.106 23.996 23.748 23.913 24.462 
5.810 54.852 33.634 30.872 28.445 27.374 26.907 30.556 27.370 25.971 25.246 24.054 23.784 23.980 24.526 
6.155 72.128 33.874 31.548 28.872 27.731 27.116 31.069 27.694 26.141 25.362 24.121 23.782 24.000 24.576 
6.520 nan 35.342 32.263 29.578 28.209 27.516 31.902 28.175 26.422 25.513 24.240 23.848 24.085 24.689 
6.906 nan 35.983 32.977 30.223 28.780 27.873 32.543 28.688 26.750 25.722 24.388 23.914 24.119 24.817 
7.316 nan 37.336 33.673 30.847 29.344 28.298 33.262 29.210 27.103 25.934 24.538 24.003 24.207 24.952 
7.750 nan 45.523 35.260 31.375 30.158 28.833 34.792 29.947 27.490 26.176 24.684 24.053 24.258 25.063 
8.210 nan 40.423 36.115 31.832 30.555 28.992 34.703 30.192 27.783 26.275 24.792 24.110 24.339 25.152 
8.696 nan 47.161 35.171 32.525 30.868 29.448 35.362 30.644 28.093 26.442 24.885 24.156 24.352 25.230 
9.212 nan 38.284 37.462 32.486 31.375 29.552 35.424 30.816 28.312 26.580 25.003 24.249 24.435 25.340 
9.759 nan 49.772 40.283 34.067 32.038 29.843 37.907 31.237 28.521 26.760 25.146 24.361 24.533 25.467 
10.337 nan 49.001 37.280 34.011 32.032 30.530 36.278 31.725 28.954 26.901 25.268 24.495 24.660 25.604 
10.950 83.222 45.003 42.545 34.455 33.384 30.790 36.990 32.421 29.083 27.019 25.418 24.631 24.771 25.748 
11.600 nan 47.371 41.767 35.468 32.826 31.368 39.100 32.785 29.448 27.284 25.584 24.790 24.955 25.923 
12.288 nan 52.316 45.124 34.719 33.947 31.806 36.754 33.390 29.832 27.392 25.785 24.977 25.112 26.110 
13.016 nan 57.841 45.945 36.410 34.871 32.350 41.207 33.967 30.138 27.590 25.998 25.173 25.229 26.316 
13.788 nan 54.558 40.066 35.607 34.939 32.236 40.180 33.731 30.258 27.653 26.155 25.390 25.352 26.499 
14.606 nan 61.027 42.333 35.781 34.233 32.062 39.085 33.472 30.339 27.714 26.328 25.629 25.537 26.694 
15.472 nan 58.353 38.025 35.081 32.890 31.146 37.260 32.357 30.003 27.708 26.407 25.914 25.728 26.865 
16.390 nan 50.110 38.243 34.766 32.474 30.996 37.119 32.126 29.886 27.725 26.501 26.184 25.884 27.033 
17.362 nan 59.339 38.897 35.158 32.290 30.987 37.761 31.982 30.060 27.767 26.591 26.329 26.052 27.149 
18.392 108.465 63.949 39.812 35.218 32.514 31.244 36.382 32.187 30.242 27.852 26.673 26.483 26.155 27.271 
19.482 109.587 77.796 41.803 35.551 32.924 31.555 37.469 32.641 30.562 28.054 26.788 26.655 26.304 27.420 
20.638 109.349 nan 42.563 37.688 33.126 31.832 40.354 32.836 30.967 28.215 26.873 26.773 26.453 27.541 
21.862 nan nan 40.872 37.512 34.046 32.797 41.031 33.848 31.418 28.473 26.993 26.922 26.614 27.704 
23.158 114.297 nan nan 40.024 34.364 32.850 41.110 33.972 31.667 28.730 27.165 27.101 26.712 27.892 
24.532 nan nan nan 39.173 35.691 33.604 40.416 35.155 32.147 28.963 27.346 27.199 26.859 28.050 
25.987 nan 97.262 74.826 37.795 35.767 34.114 47.075 35.116 32.578 29.365 27.550 27.421 27.054 28.280 
27.528 nan nan 80.289 42.379 37.104 34.237 nan 36.040 32.677 29.714 27.810 27.686 27.327 28.550 
29.160 nan 98.892 nan 39.695 39.931 34.808 55.782 37.178 33.306 30.170 28.179 28.129 27.650 28.950 
30.890 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 
