# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 20.221 21.272 21.464 20.652 22.664 23.767 21.753 21.107 25.361 28.374 31.664 35.172 42.807 26.604 
0.109 17.729 18.332 18.204 19.492 18.980 27.787 18.391 19.261 25.736 19.634 22.746 35.816 37.552 20.859 
0.116 18.400 18.191 18.768 21.398 18.449 19.958 19.137 19.178 18.579 23.754 24.837 23.998 32.502 19.819 
0.122 17.348 17.612 17.669 17.333 17.136 19.325 17.479 17.829 20.245 20.018 21.165 23.071 23.053 20.569 
0.130 17.503 17.990 18.391 18.395 18.711 19.359 18.353 18.621 19.661 21.729 19.398 18.369 21.779 19.539 
0.137 17.382 18.116 18.076 19.701 17.766 17.245 18.196 17.579 18.119 18.088 19.364 18.326 20.075 18.356 
0.145 17.723 18.036 17.742 17.783 19.378 18.339 17.698 18.932 19.245 18.720 22.430 21.982 21.024 19.407 
0.154 17.000 17.178 17.856 17.598 18.805 20.239 17.774 18.377 19.012 17.199 18.904 19.287 22.246 18.115 
0.163 17.081 17.239 16.602 18.464 19.412 19.443 16.892 19.220 18.778 19.309 19.746 21.596 21.435 19.442 
0.173 17.203 17.395 18.053 18.856 19.246 18.808 18.033 19.361 18.391 17.341 18.540 20.445 21.391 18.331 
0.183 17.423 17.756 17.921 18.931 19.635 19.871 18.095 19.431 18.839 20.238 20.051 20.844 22.311 19.565 
0.194 17.744 18.047 17.487 18.299 17.668 18.885 17.735 18.077 19.183 19.568 19.443 20.299 21.024 19.550 
0.206 17.343 17.849 18.291 18.115 18.256 19.063 18.406 18.140 19.127 19.993 21.064 20.424 18.694 20.003 
0.218 17.362 17.375 18.245 17.917 18.617 18.129 17.903 18.449 18.392 19.931 20.697 20.413 21.176 19.330 
0.231 17.671 17.915 17.908 17.709 17.716 17.911 17.875 17.749 18.382 19.698 19.699 18.445 19.294 18.812 
0.244 17.738 17.919 18.179 18.133 18.289 18.381 18.168 18.256 18.524 19.328 19.346 17.554 18.012 18.433 
0.259 17.418 17.952 17.899 17.989 18.712 17.876 18.004 18.207 17.967 18.866 19.632 19.305 19.749 18.735 
0.274 17.608 17.911 18.315 18.495 18.435 17.653 18.293 18.193 18.116 19.531 19.682 20.910 19.521 18.957 
0.290 17.805 17.802 18.223 18.262 18.220 18.958 18.288 18.241 18.933 18.977 19.783 20.791 21.127 19.329 
0.308 17.692 18.085 18.203 17.987 18.692 18.895 18.035 18.736 19.079 19.610 20.054 21.079 19.038 19.626 
0.326 17.967 18.032 18.582 18.289 19.232 19.427 18.334 18.971 19.584 19.603 19.614 20.294 20.358 19.699 
0.345 17.941 18.112 18.555 18.761 19.479 19.806 18.586 19.161 19.552 19.100 19.249 20.121 20.227 19.376 
0.366 18.126 18.217 18.893 18.685 19.025 19.771 18.763 19.078 19.483 19.670 19.822 18.936 18.991 19.400 
0.387 18.050 18.384 18.231 18.736 18.270 19.490 18.368 18.632 19.462 19.348 19.841 20.005 19.942 19.623 
0.410 18.155 18.350 18.741 18.475 18.520 18.559 18.579 18.526 19.064 19.457 19.180 19.160 20.169 19.267 
0.435 18.110 18.333 18.619 18.578 19.361 19.189 18.538 19.079 19.205 19.234 18.726 19.467 20.544 19.045 
0.461 18.292 18.356 18.764 18.942 19.393 19.093 18.677 19.329 18.971 19.265 19.650 19.341 19.586 19.298 
0.488 18.190 18.376 18.731 18.837 19.070 19.148 18.621 19.086 19.361 19.159 19.266 19.295 19.987 19.236 
0.517 18.318 18.394 18.703 18.705 18.832 18.975 18.658 18.810 18.974 18.986 19.688 20.042 19.540 19.280 
0.547 18.491 18.474 18.529 18.698 19.228 18.801 18.598 18.871 19.003 19.205 19.405 19.530 19.342 19.265 
0.580 18.578 18.619 18.832 18.865 19.092 18.704 18.759 18.994 18.825 19.135 19.247 19.222 19.465 19.061 
0.614 18.487 18.539 18.669 19.135 19.008 19.098 18.754 19.116 18.932 19.222 19.229 19.231 19.712 19.107 
0.651 18.712 18.591 18.763 18.831 18.478 19.205 18.753 18.713 19.208 19.207 19.416 19.486 19.404 19.286 
0.689 18.702 18.582 18.821 18.627 18.808 18.982 18.718 18.836 19.066 18.980 19.261 19.250 19.564 19.128 
0.730 18.738 18.647 18.663 18.611 18.885 18.996 18.603 18.887 18.939 19.190 19.166 19.000 19.179 19.056 
0.773 18.855 18.654 18.791 18.646 18.561 18.808 18.681 18.704 18.924 18.968 19.052 19.242 19.228 19.003 
0.819 18.870 18.702 18.650 18.687 18.775 18.936 18.664 18.768 18.944 18.846 19.020 18.843 18.839 18.913 
0.868 18.976 18.757 18.800 18.835 18.881 19.023 18.788 18.898 19.107 18.905 19.139 19.159 19.258 19.060 
0.919 19.109 18.855 18.854 18.828 18.899 18.848 18.837 18.884 18.929 18.925 19.104 19.289 19.145 19.038 
0.974 19.224 18.881 18.890 18.729 18.856 19.002 18.832 18.889 18.952 19.018 19.033 19.142 18.986 19.028 
1.032 19.298 19.007 18.920 18.866 18.931 19.093 18.928 18.944 19.047 18.991 19.061 19.213 19.231 19.065 
1.093 19.602 19.091 18.999 18.900 18.871 18.879 18.969 18.867 18.934 18.952 19.085 19.053 19.146 19.018 
1.158 19.703 19.226 19.062 18.840 18.943 19.052 19.016 18.973 18.993 18.875 18.901 19.111 19.070 18.955 
1.226 20.023 19.281 19.135 18.925 18.830 19.009 19.098 18.918 18.966 18.859 18.956 19.044 19.220 18.945 
1.299 20.137 19.470 19.062 18.924 18.829 18.988 19.087 18.901 18.898 18.797 19.001 19.002 19.240 18.926 
1.376 20.163 19.425 19.131 18.862 18.980 19.042 19.100 18.949 18.943 18.891 19.059 19.064 19.145 18.991 
1.458 20.469 19.592 19.170 18.920 18.949 18.918 19.165 18.932 18.898 18.811 18.971 18.978 19.162 18.918 
1.544 20.847 19.701 19.304 19.049 18.892 18.946 19.256 18.981 18.894 18.844 18.935 19.036 19.155 18.924 
1.636 21.163 19.772 19.303 19.062 18.920 18.889 19.284 18.950 18.838 18.758 18.951 18.934 19.067 18.873 
1.733 21.468 19.994 19.383 19.026 18.952 18.990 19.350 18.989 18.917 18.877 18.956 18.819 19.031 18.901 
1.836 21.799 20.156 19.477 19.164 19.151 19.039 19.461 19.135 18.939 18.810 18.850 18.862 19.129 18.873 
1.944 22.057 20.361 19.646 19.273 19.128 18.992 19.639 19.130 18.931 18.861 18.929 18.902 19.083 18.917 
2.060 22.321 20.566 19.805 19.336 19.226 19.059 19.766 19.206 19.050 18.893 18.962 18.937 19.065 18.960 
2.182 22.687 20.696 19.903 19.438 19.302 19.170 19.869 19.294 19.109 18.911 19.030 19.021 19.049 19.015 
2.311 23.010 20.784 19.998 19.496 19.348 19.216 19.955 19.338 19.123 18.928 19.053 19.049 19.132 19.037 
2.448 23.320 21.009 20.153 19.645 19.495 19.248 20.104 19.481 19.197 18.939 19.105 19.013 19.113 19.068 
2.594 23.613 21.158 20.222 19.732 19.529 19.305 20.202 19.507 19.267 19.000 19.114 19.032 19.163 19.100 
2.747 24.025 21.319 20.327 19.763 19.585 19.295 20.270 19.550 19.243 19.034 19.133 19.091 19.142 19.124 
2.910 24.161 21.529 20.465 19.875 19.647 19.313 20.418 19.594 19.297 19.013 19.159 19.158 19.234 19.155 
3.083 24.432 21.679 20.588 19.964 19.712 19.329 20.550 19.643 19.318 19.067 19.147 19.047 19.114 19.143 
