# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.825 24.928 27.548 27.981 27.796 31.840 26.046 27.825 29.912 28.045 28.703 40.559 37.133 29.250 
0.109 22.360 22.061 23.912 24.353 25.947 28.323 23.661 25.292 25.647 24.803 26.381 25.870 28.375 25.441 
0.116 21.703 21.258 22.769 24.267 24.745 22.751 22.015 23.568 23.746 27.968 26.282 27.376 36.407 24.873 
0.122 21.177 21.569 20.901 21.629 23.176 25.852 21.324 22.356 23.249 21.098 24.267 27.846 27.343 22.190 
0.130 21.156 22.016 21.209 21.984 22.872 22.753 21.523 22.476 21.888 23.741 25.713 25.666 28.504 23.080 
0.137 20.365 20.782 21.205 23.847 22.375 22.629 21.441 22.636 23.749 24.809 26.631 27.762 28.355 24.657 
0.145 20.485 21.158 20.990 22.688 23.764 23.560 21.184 23.225 24.247 24.549 24.081 24.148 26.044 24.217 
0.154 20.333 21.145 21.716 21.649 22.835 23.724 21.767 22.192 24.613 21.835 23.831 25.563 28.135 22.925 
0.163 20.407 21.153 21.898 21.685 23.127 22.381 21.660 22.467 22.719 24.656 24.220 24.151 24.540 23.497 
0.173 20.536 20.770 21.559 22.298 22.147 22.588 21.437 22.451 22.395 21.991 23.126 26.003 22.940 22.765 
0.183 20.416 21.063 21.514 21.779 22.105 24.037 21.495 22.228 23.334 22.902 23.200 24.312 23.402 23.300 
0.194 20.502 20.852 21.457 21.625 22.605 22.549 21.347 22.296 23.223 24.261 24.244 25.574 25.002 23.871 
0.206 20.413 21.051 21.688 22.518 21.711 23.209 21.707 22.204 23.419 22.804 22.703 24.378 24.832 23.149 
0.218 20.445 21.049 21.672 22.104 22.259 21.911 21.682 21.914 22.861 23.933 22.983 23.972 24.774 23.145 
0.231 20.685 21.334 21.902 21.977 22.498 22.713 21.801 22.544 23.169 23.553 24.609 25.208 25.014 23.837 
0.244 20.577 21.440 21.641 22.103 23.238 22.274 21.728 22.683 22.108 22.543 22.700 24.624 24.440 22.582 
0.259 20.563 21.208 21.841 22.172 22.050 23.069 21.724 22.408 22.961 23.349 23.411 23.066 25.901 23.187 
0.274 20.646 21.338 21.745 22.293 22.493 22.594 21.712 22.656 22.604 22.957 24.090 24.583 24.359 23.194 
0.290 20.777 21.261 21.805 22.393 22.422 22.827 21.839 22.544 22.480 23.154 23.352 24.536 24.687 23.087 
0.308 20.716 21.307 21.876 22.121 22.402 22.216 21.779 22.277 22.681 23.149 23.623 24.668 24.195 23.243 
0.326 20.821 21.259 21.902 22.328 21.983 22.690 21.880 22.175 22.464 22.481 22.976 23.830 24.300 22.783 
0.345 20.968 21.306 21.830 21.934 22.687 22.765 21.772 22.433 22.909 23.092 22.434 22.384 23.048 22.800 
0.366 20.975 21.410 21.977 22.013 22.125 22.446 21.842 22.150 22.424 22.476 23.373 23.864 24.895 22.827 
0.387 21.045 21.417 21.792 22.168 22.430 22.620 21.776 22.477 22.816 22.733 22.944 23.548 24.009 22.980 
0.410 21.056 21.550 21.843 22.101 22.428 22.207 21.859 22.365 22.474 22.778 23.353 23.749 23.639 22.916 
0.435 21.121 21.487 21.733 22.048 22.228 22.152 21.758 22.223 22.428 22.620 22.622 23.305 23.855 22.632 
0.461 21.115 21.439 21.718 21.823 22.112 22.106 21.675 22.046 22.162 22.458 22.697 22.622 22.794 22.422 
0.488 21.246 21.502 21.690 21.985 22.036 22.142 21.722 22.011 22.402 22.279 22.752 23.423 23.666 22.550 
0.517 21.283 21.446 21.567 21.679 22.019 22.005 21.530 22.019 22.049 22.109 22.608 23.168 23.286 22.357 
0.547 21.396 21.524 21.600 21.884 21.829 22.145 21.633 21.964 22.129 22.300 22.479 23.325 23.127 22.431 
0.580 21.614 21.605 21.556 21.639 21.915 21.780 21.547 21.861 21.846 22.158 22.458 22.752 23.144 22.218 
0.614 21.806 21.716 21.665 21.839 21.653 21.805 21.696 21.730 21.820 21.975 22.124 22.637 22.782 22.077 
0.651 22.010 21.788 21.652 21.706 21.872 21.834 21.659 21.830 21.859 22.039 22.185 22.489 22.999 22.114 
0.689 22.407 21.869 21.656 21.695 21.673 21.743 21.678 21.686 21.764 22.036 22.354 22.591 22.683 22.115 
0.730 22.699 22.048 21.755 21.690 21.751 21.760 21.750 21.736 21.859 21.962 22.189 22.459 22.648 22.080 
0.773 22.956 22.296 21.933 21.758 21.718 21.846 21.934 21.724 21.868 21.911 22.201 22.591 22.709 22.063 
0.819 23.443 22.538 22.086 22.031 21.781 21.726 22.134 21.794 21.872 21.905 22.053 22.513 22.569 22.048 
0.868 23.784 22.761 22.293 22.057 21.850 21.899 22.300 21.877 21.982 21.998 21.990 22.216 22.408 22.036 
0.919 23.915 22.978 22.404 22.205 22.070 21.983 22.414 22.045 22.073 22.041 22.035 22.423 22.464 22.120 
0.974 24.331 23.266 22.606 22.359 22.185 22.111 22.633 22.182 22.209 22.153 22.139 22.284 22.356 22.190 
1.032 24.939 23.546 22.926 22.533 22.300 22.273 22.895 22.306 22.378 22.244 22.156 22.393 22.593 22.295 
1.093 25.289 23.819 23.069 22.698 22.542 22.420 23.045 22.533 22.517 22.312 22.183 22.310 22.528 22.339 
1.158 25.454 24.120 23.324 22.834 22.675 22.502 23.280 22.638 22.639 22.504 22.257 22.324 22.513 22.435 
1.226 25.932 24.441 23.520 23.065 22.732 22.650 23.484 22.764 22.793 22.612 22.366 22.388 22.545 22.549 
1.299 26.332 24.700 23.678 23.167 22.911 22.815 23.653 22.907 22.939 22.617 22.427 22.522 22.747 22.632 
1.376 26.760 24.827 23.910 23.285 23.068 22.935 23.829 23.062 22.977 22.741 22.479 22.559 22.572 22.692 
1.458 27.373 25.328 24.069 23.497 23.069 23.091 24.058 23.130 23.152 22.823 22.532 22.645 22.793 22.778 
1.544 27.387 25.510 24.210 23.651 23.228 23.211 24.174 23.291 23.192 22.888 22.642 22.737 22.780 22.862 
1.636 27.772 25.735 24.327 23.916 23.456 23.414 24.363 23.516 23.456 23.050 22.680 22.714 22.849 22.955 
1.733 28.224 26.078 24.622 24.032 23.640 23.521 24.628 23.653 23.501 23.030 22.682 22.862 22.847 23.003 
1.836 28.608 26.349 24.730 24.185 23.717 23.746 24.746 23.809 23.646 23.148 22.834 23.004 22.972 23.135 
1.944 29.178 26.543 25.056 24.427 23.919 23.834 25.002 23.981 23.745 23.239 22.928 23.131 22.975 23.236 
2.060 29.549 26.786 25.252 24.690 24.011 23.892 25.258 24.093 23.848 23.383 23.003 23.231 23.079 23.329 
2.182 30.261 27.127 25.597 24.880 24.178 24.041 25.518 24.261 24.001 23.445 23.039 23.261 23.222 23.399 
2.311 30.672 27.554 25.837 25.173 24.462 24.130 25.796 24.485 24.008 23.519 23.117 23.352 23.194 23.464 
2.448 31.331 28.039 26.168 25.410 24.597 24.434 26.079 24.720 24.207 23.674 23.226 23.414 23.297 23.593 
2.594 31.789 28.802 26.716 25.736 24.851 24.606 26.558 24.945 24.364 23.718 23.244 23.501 23.366 23.662 
2.747 33.433 28.838 26.928 26.011 25.165 24.920 26.773 25.251 24.559 23.848 23.374 23.587 23.480 23.782 
2.910 33.487 29.533 27.369 26.187 25.261 25.007 27.136 25.370 24.692 23.953 23.322 23.605 23.528 23.812 
3.083 32.937 30.053 27.894 26.485 25.639 25.242 27.594 25.701 24.735 24.056 23.412 23.585 23.559 23.878 
3.266 38.238 30.325 28.291 26.523 25.778 25.347 27.724 25.803 24.858 24.170 23.416 23.592 23.536 23.918 
3.459 35.243 30.435 28.693 26.756 25.895 25.516 28.047 25.978 24.922 24.266 23.403 23.527 23.586 23.924 
3.665 32.593 31.324 28.747 26.907 26.048 25.550 28.326 26.044 24.974 24.334 23.431 23.455 23.455 23.926 
