# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.187 24.681 26.392 25.569 24.375 27.581 26.130 24.859 28.134 29.640 30.206 32.314 28.659 29.019 
0.109 21.497 21.763 21.816 23.810 23.042 21.505 22.125 23.074 21.344 24.153 24.626 24.644 26.015 22.482 
0.116 21.545 21.239 21.383 22.824 22.525 24.020 21.499 22.940 21.515 21.598 23.117 24.062 25.608 22.345 
0.122 21.591 21.555 21.186 22.410 22.299 22.901 21.531 22.382 22.343 23.800 23.407 25.623 28.534 23.150 
0.130 21.400 21.431 21.686 22.578 22.199 22.806 21.769 22.501 22.551 23.784 24.374 23.896 22.532 23.387 
0.137 21.341 21.337 21.728 22.332 21.604 21.343 21.623 21.635 22.014 23.193 24.034 24.401 25.606 22.901 
0.145 21.989 21.716 21.300 21.933 21.685 23.125 21.453 22.068 22.799 22.637 24.183 24.114 22.362 23.107 
0.154 21.631 21.600 21.808 21.616 20.667 22.285 21.866 21.116 22.329 22.514 22.698 24.467 25.220 22.678 
0.163 22.298 21.603 22.097 21.432 21.765 22.004 21.601 21.905 22.606 23.058 22.226 22.280 22.704 22.485 
0.173 22.010 21.752 21.863 21.917 21.495 22.825 21.906 21.710 23.354 22.858 22.492 22.875 22.291 23.056 
0.183 22.493 22.213 21.933 22.454 21.983 22.120 22.188 21.984 22.556 22.246 22.641 22.080 24.267 22.354 
0.194 22.001 22.249 22.494 21.972 22.689 22.169 22.220 22.362 22.841 22.501 22.715 22.662 23.786 22.624 
0.206 22.346 22.231 22.482 22.654 22.262 22.378 22.399 22.423 22.717 22.619 22.335 22.828 23.348 22.579 
0.218 22.562 22.596 22.168 22.721 22.414 22.690 22.396 22.560 22.892 23.084 21.903 22.380 22.514 22.533 
0.231 22.427 22.378 22.264 23.122 22.638 23.521 22.442 23.023 23.425 22.930 22.633 22.381 24.245 22.830 
0.244 22.330 22.478 22.742 22.911 22.772 22.094 22.668 22.579 22.343 22.574 23.232 23.020 23.569 22.757 
0.259 22.612 22.726 22.813 22.900 22.377 23.238 22.757 22.788 23.104 23.090 23.074 22.243 23.610 22.888 
0.274 22.775 22.637 23.034 22.914 22.772 22.869 22.910 22.828 23.088 22.525 22.752 23.381 23.356 22.826 
0.290 22.750 22.678 23.014 23.165 22.596 23.492 22.941 22.952 23.236 23.289 23.081 22.949 23.179 23.097 
0.308 22.903 22.783 23.138 22.922 22.710 23.059 22.959 22.860 23.313 22.999 23.296 23.106 23.231 23.168 
0.326 23.059 22.963 22.800 23.270 23.072 23.306 22.980 23.103 23.437 23.640 23.609 23.498 23.071 23.548 
0.345 23.195 23.053 23.192 23.488 23.245 23.504 23.259 23.473 23.123 23.231 23.407 23.692 23.364 23.336 
0.366 23.152 23.044 23.237 23.193 22.616 22.890 23.205 22.793 23.033 23.197 22.951 22.517 23.427 22.918 
0.387 23.376 23.107 23.047 22.861 23.250 23.119 22.983 23.214 22.861 23.085 23.433 23.496 23.805 23.200 
0.410 23.226 23.000 22.946 23.047 23.092 23.120 22.997 23.028 23.080 22.951 23.292 23.667 23.063 23.163 
0.435 23.391 23.249 23.161 23.241 23.023 23.132 23.197 23.107 22.944 23.265 23.302 23.305 23.446 23.160 
0.461 23.670 23.433 23.301 23.440 23.297 23.284 23.337 23.328 23.233 23.274 23.394 23.608 23.709 23.368 
0.488 23.910 23.557 23.358 23.065 23.303 23.379 23.271 23.305 23.449 23.487 23.362 23.413 23.559 23.411 
0.517 23.952 23.555 23.500 23.325 23.245 23.336 23.492 23.273 23.244 23.022 23.352 23.585 23.647 23.254 
0.547 24.320 23.741 23.337 23.289 23.259 23.145 23.438 23.151 23.361 23.452 23.356 23.240 23.370 23.355 
0.580 24.103 23.906 23.630 23.372 23.401 23.345 23.611 23.332 23.295 23.340 23.290 23.517 23.370 23.343 
0.614 24.397 23.905 23.604 23.405 23.169 23.013 23.619 23.117 23.208 23.296 23.199 23.298 23.435 23.240 
0.651 24.684 23.947 23.569 23.275 23.251 23.336 23.531 23.270 23.312 23.155 23.072 23.133 23.210 23.174 
0.689 25.027 24.040 23.567 23.375 23.129 23.352 23.606 23.177 23.315 23.129 23.153 23.266 23.165 23.243 
0.730 25.032 24.157 23.734 23.449 23.352 23.289 23.714 23.361 23.380 23.391 23.267 23.116 23.079 23.291 
0.773 25.365 24.345 23.779 23.514 23.296 23.140 23.801 23.284 23.248 23.266 23.304 23.232 23.296 23.249 
0.819 25.506 24.443 23.914 23.655 23.372 23.262 23.940 23.395 23.171 23.135 22.985 23.119 23.298 23.099 
0.868 25.633 24.602 23.836 23.687 23.338 23.208 23.894 23.371 23.210 23.063 23.037 23.084 23.067 23.130 
0.919 26.176 24.820 24.085 23.867 23.408 23.351 24.107 23.483 23.298 23.257 23.162 23.208 23.167 23.229 
0.974 26.249 24.922 24.165 23.761 23.383 23.363 24.145 23.452 23.404 23.210 23.121 23.120 23.195 23.224 
1.032 26.536 25.227 24.368 23.980 23.568 23.439 24.407 23.621 23.423 23.285 23.214 23.148 23.019 23.262 
1.093 26.574 25.389 24.414 24.084 23.649 23.516 24.468 23.685 23.504 23.329 23.064 23.158 23.122 23.258 
1.158 27.074 25.671 24.622 24.281 23.736 23.708 24.686 23.812 23.625 23.342 23.212 23.163 23.146 23.352 
1.226 27.853 26.049 24.773 24.470 23.957 23.769 24.815 24.025 23.633 23.417 23.227 23.137 23.139 23.363 
1.299 27.992 26.017 24.740 24.449 23.982 23.743 24.820 23.969 23.761 23.415 23.155 23.232 23.055 23.392 
1.376 28.090 26.218 24.996 24.601 24.186 24.026 25.039 24.201 23.842 23.498 23.291 23.272 22.932 23.464 
1.458 28.129 26.335 25.162 24.746 24.172 23.872 25.209 24.182 23.730 23.474 23.273 23.255 23.061 23.434 
1.544 29.079 26.742 25.357 24.857 24.164 23.985 25.398 24.218 23.803 23.479 23.276 23.269 23.044 23.458 
1.636 28.763 26.827 25.368 24.906 24.252 24.171 25.394 24.367 23.933 23.504 23.275 23.334 23.234 23.505 
1.733 29.080 27.034 25.359 24.991 24.365 24.150 25.458 24.421 23.922 23.522 23.274 23.241 23.095 23.485 
1.836 29.534 27.277 25.589 25.135 24.444 24.219 25.649 24.502 23.974 23.510 23.290 23.269 23.083 23.505 
1.944 29.823 27.289 25.717 25.214 24.483 24.441 25.726 24.625 24.124 23.638 23.321 23.280 23.091 23.569 
2.060 30.716 27.751 26.021 25.383 24.648 24.438 26.009 24.733 24.222 23.717 23.338 23.306 23.107 23.624 
2.182 30.983 27.935 26.057 25.462 24.740 24.453 26.103 24.784 24.182 23.717 23.307 23.367 23.095 23.616 
2.311 31.806 28.164 26.165 25.558 24.830 24.600 26.177 24.922 24.248 23.697 23.302 23.349 23.142 23.616 
2.448 31.298 28.570 26.496 25.711 24.937 24.691 26.445 25.020 24.288 23.763 23.314 23.281 23.141 23.628 
2.594 31.967 28.635 26.672 25.921 25.082 24.810 26.631 25.173 24.356 23.858 23.332 23.309 23.231 23.670 
2.747 31.934 29.017 26.917 26.091 25.562 25.139 26.922 25.546 24.605 23.910 23.274 23.277 23.215 23.684 
2.910 34.023 29.371 27.228 26.188 25.563 25.163 27.094 25.600 24.576 23.961 23.243 23.245 23.238 23.677 
3.083 34.865 30.217 27.826 26.525 25.826 25.359 27.619 25.857 24.747 24.009 23.245 23.275 23.290 23.713 
3.266 35.831 30.352 28.086 26.848 26.021 25.436 27.932 26.014 24.779 24.082 23.252 23.248 23.271 23.720 
3.459 37.967 31.062 28.277 26.896 26.236 25.624 28.102 26.194 24.958 24.143 23.239 23.196 23.295 23.736 
3.665 37.274 31.609 28.560 27.133 26.408 25.815 28.351 26.382 25.074 24.174 23.237 23.233 23.326 23.759 
3.882 43.306 32.123 29.208 27.494 26.693 25.979 28.823 26.646 25.152 24.296 23.286 23.208 23.326 23.801 
4.112 55.820 31.808 29.431 27.729 27.113 26.307 29.158 26.995 25.273 24.392 23.313 23.216 23.336 23.840 
4.356 46.851 33.557 30.183 28.095 27.283 26.433 29.621 27.199 25.500 24.542 23.344 23.206 23.349 23.883 
4.614 44.575 32.965 30.297 28.383 27.582 26.546 29.855 27.413 25.621 24.629 23.365 23.218 23.396 23.919 
4.888 nan 33.496 30.828 28.509 27.768 26.749 30.181 27.611 25.782 24.715 23.430 23.195 23.434 23.961 
5.178 74.569 35.999 30.968 28.918 27.947 26.981 30.823 27.794 25.994 24.820 23.490 23.246 23.451 24.030 
5.485 65.505 34.052 31.897 29.297 28.180 27.226 31.230 28.078 26.150 24.959 23.561 23.236 23.473 24.077 
5.810 76.076 38.066 32.760 29.870 28.581 27.399 31.976 28.359 26.326 25.064 23.649 23.267 23.544 24.151 
6.155 87.154 36.074 32.132 30.220 29.163 27.472 31.843 28.625 26.564 25.136 23.719 23.342 23.624 24.225 
6.520 88.594 40.953 33.841 30.519 29.594 27.858 32.190 29.136 26.801 25.268 23.842 23.409 23.725 24.330 
6.906 85.575 39.225 33.919 30.994 29.635 28.137 33.592 29.319 26.958 25.393 23.927 23.464 23.762 24.403 
7.316 nan 37.497 36.608 31.740 30.097 28.226 33.646 29.604 27.200 25.548 24.038 23.571 23.868 24.522 
7.750 nan 45.563 38.252 32.733 30.717 28.549 36.662 29.927 27.393 25.649 24.129 23.692 23.998 24.630 
8.210 94.530 55.739 37.387 32.056 30.342 28.662 33.792 29.869 27.581 25.765 24.226 23.772 24.099 24.725 
8.696 nan nan 42.787 32.761 31.067 29.200 35.304 30.610 27.868 25.915 24.359 23.912 24.244 24.856 
9.212 nan nan 36.881 32.833 31.096 29.564 35.438 30.846 28.055 26.038 24.505 24.099 24.439 25.017 
9.759 nan 75.133 35.690 34.116 32.240 29.765 35.764 31.199 28.189 26.185 24.606 24.254 24.575 25.146 
10.337 nan nan 45.883 35.489 31.653 30.226 37.565 31.658 28.577 26.332 24.729 24.408 24.767 25.291 
10.950 nan nan 39.564 34.220 32.205 30.298 38.534 31.573 28.849 26.537 24.864 24.583 24.921 25.454 
11.600 nan 76.719 47.480 38.017 33.148 30.740 42.955 32.445 28.966 26.711 25.026 24.735 25.093 25.616 
12.288 nan nan 56.941 34.477 34.772 30.831 38.700 32.687 29.313 26.928 25.228 24.985 25.251 25.843 
13.016 nan 89.604 51.230 35.954 32.532 31.416 49.468 32.483 29.788 27.148 25.445 25.216 25.450 26.061 
13.788 nan 91.703 62.612 35.964 33.071 31.470 45.624 32.619 30.024 27.459 25.792 25.528 25.735 26.389 
14.606 nan nan 45.265 42.163 34.204 32.214 44.740 33.979 30.385 27.821 26.139 25.958 25.988 26.756 
15.472 110.595 94.222 57.198 36.107 34.922 32.269 39.766 33.996 30.748 28.226 26.571 26.522 26.375 27.213 
16.390 nan 94.515 77.932 40.345 35.366 32.354 51.074 33.901 30.864 28.458 26.993 27.005 26.699 27.636 
17.362 nan nan nan nan 35.464 32.800 78.697 34.743 31.041 28.719 27.501 27.655 26.965 28.122 
18.392 nan 97.128 73.346 41.495 36.999 33.202 45.693 34.713 31.786 29.205 27.927 28.411 27.485 28.654 
19.482 114.506 98.764 nan nan 34.033 33.680 70.453 34.732 32.335 30.026 28.792 29.140 28.108 29.468 
20.638 115.270 nan nan nan 54.242 35.365 86.006 37.498 33.230 31.099 29.687 30.162 29.159 30.397 
21.862 nan 103.033 93.726 82.504 74.958 57.626 86.324 76.160 35.538 33.554 31.822 32.036 30.647 32.466 
23.158 120.875 102.438 97.454 nan 79.316 78.916 nan nan 74.797 34.726 33.553 32.581 31.408 33.634 
24.532 nan nan 96.919 85.445 78.188 nan 88.741 79.815 77.737 51.661 35.455 33.268 32.765 34.656 
25.987 nan nan 99.304 86.157 79.187 nan 90.950 81.284 nan nan 59.218 33.466 32.285 35.042 
27.528 nan nan 99.444 88.097 nan nan nan nan nan nan 35.780 34.737 33.089 36.314 
29.160 nan 108.269 nan nan nan nan nan nan nan 78.706 nan 45.069 34.049 46.425 
30.890 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 
