# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.772 25.320 26.868 27.019 25.546 25.623 26.863 25.615 27.000 30.166 30.871 30.683 29.414 28.175 
0.109 22.378 22.564 22.418 24.383 24.190 23.544 22.858 23.843 22.616 23.904 25.209 25.151 25.526 23.680 
0.116 22.123 22.185 21.853 23.215 24.718 23.766 22.117 23.932 22.521 22.470 23.892 25.626 28.792 23.064 
0.122 22.287 22.130 21.845 23.285 22.518 23.483 22.143 22.681 23.103 23.555 24.849 25.982 23.213 24.001 
0.130 21.909 22.061 22.714 23.058 22.441 22.507 22.580 22.578 22.988 24.046 24.560 24.774 25.193 23.730 
0.137 22.288 22.197 22.299 22.981 24.041 21.822 22.351 22.937 22.519 23.307 23.605 24.696 25.851 23.205 
0.145 22.381 22.427 22.182 22.724 21.957 23.678 22.361 22.367 23.015 24.149 24.265 25.289 23.189 23.796 
0.154 22.681 22.306 22.813 22.822 22.035 22.189 22.731 22.148 22.670 23.428 23.331 23.432 26.126 23.177 
0.163 23.181 22.231 22.783 22.134 22.482 22.778 22.502 22.353 23.377 24.657 23.205 22.825 23.424 23.442 
0.173 22.848 22.458 22.796 23.316 22.482 22.762 22.794 22.619 23.416 24.057 23.241 23.133 23.050 23.497 
0.183 23.169 22.948 22.623 22.697 22.474 23.024 22.724 22.747 23.174 22.933 22.916 24.097 24.927 23.174 
0.194 22.788 22.914 22.798 22.714 23.518 22.869 22.719 23.242 23.313 23.660 23.663 23.163 23.502 23.362 
0.206 22.976 23.045 23.314 23.262 22.938 23.322 23.307 23.120 23.671 23.633 22.861 22.922 23.680 23.261 
0.218 23.405 23.197 23.218 23.570 22.917 22.865 23.237 23.011 23.031 23.722 22.987 24.327 23.785 23.249 
0.231 23.119 23.244 22.875 23.293 23.517 23.177 23.091 23.195 23.597 23.743 23.399 22.781 24.198 23.307 
0.244 23.112 23.341 23.404 23.648 23.763 23.490 23.396 23.828 23.374 23.547 24.249 24.113 24.042 23.757 
0.259 23.338 23.289 23.715 23.917 23.495 23.783 23.609 23.655 23.975 23.891 23.789 23.159 23.380 23.692 
0.274 23.256 23.432 23.583 23.827 23.326 23.780 23.555 23.495 23.919 23.706 23.389 24.394 24.213 23.709 
0.290 23.413 23.286 23.799 23.703 23.217 23.867 23.673 23.499 23.790 23.840 23.666 23.689 23.636 23.721 
0.308 23.724 23.714 23.603 23.973 23.932 23.811 23.669 23.906 24.228 23.819 23.965 23.932 23.918 23.921 
0.326 23.666 23.770 23.626 24.102 23.918 23.995 23.796 23.962 23.857 24.054 24.403 24.391 23.817 24.175 
0.345 23.899 23.701 23.909 23.861 24.042 23.495 23.807 23.901 23.584 24.063 23.597 23.729 24.305 23.759 
0.366 23.826 23.678 23.837 23.758 23.355 23.750 23.831 23.507 23.782 23.770 24.140 23.895 23.561 23.877 
0.387 23.963 23.951 23.736 23.742 23.928 23.748 23.798 23.832 23.604 23.940 23.901 24.442 24.514 23.896 
0.410 23.849 23.636 23.676 23.732 23.770 23.803 23.674 23.782 23.511 23.490 24.009 24.351 24.077 23.787 
0.435 24.068 23.935 23.959 24.046 23.749 23.808 23.973 23.811 23.669 23.734 24.322 24.102 24.109 23.910 
0.461 24.414 24.105 23.940 24.034 23.856 23.790 23.967 23.918 23.949 24.104 24.167 24.097 24.506 24.083 
0.488 24.379 24.256 24.044 23.893 24.185 24.250 24.080 24.047 24.139 23.997 23.892 23.897 24.189 23.983 
0.517 24.747 24.174 24.077 23.965 23.723 24.046 24.049 23.839 24.084 24.052 23.909 24.380 24.179 24.096 
0.547 24.848 24.468 24.247 23.949 23.791 23.896 24.236 23.814 23.977 24.115 23.925 23.932 23.937 23.994 
0.580 24.740 24.493 24.212 24.170 24.145 23.994 24.227 24.094 23.992 24.027 24.105 24.207 24.144 24.077 
0.614 25.163 24.652 24.344 24.138 23.778 23.796 24.304 23.898 23.909 24.020 23.792 24.025 24.159 23.925 
0.651 25.183 24.566 24.190 24.108 23.910 23.982 24.240 23.927 24.011 23.882 23.830 23.932 23.941 23.917 
0.689 25.692 24.847 24.311 24.028 23.873 23.893 24.343 23.840 23.935 23.798 23.871 24.006 23.771 23.910 
0.730 25.714 24.902 24.348 24.129 23.889 24.089 24.366 23.984 24.106 24.061 23.985 24.013 23.832 24.050 
0.773 26.001 24.906 24.493 24.227 24.069 24.035 24.500 24.088 23.975 24.007 23.991 24.105 23.954 24.016 
0.819 26.175 25.278 24.654 24.227 24.084 23.913 24.645 24.054 23.793 23.761 23.685 23.811 24.039 23.783 
0.868 26.436 25.314 24.525 24.345 23.957 23.889 24.584 24.028 23.897 23.851 23.787 23.783 23.924 23.839 
0.919 26.657 25.494 24.718 24.421 24.080 24.036 24.701 24.186 23.989 23.918 23.869 23.792 23.773 23.904 
0.974 27.027 25.688 24.880 24.469 24.105 24.009 24.870 24.123 24.042 23.885 23.804 23.833 23.841 23.902 
1.032 26.968 25.781 25.046 24.672 24.211 24.130 25.023 24.304 24.082 24.002 23.846 24.022 24.008 23.980 
1.093 27.567 26.151 25.055 24.787 24.318 24.103 25.140 24.330 24.063 24.025 23.857 23.896 23.821 23.957 
1.158 27.768 26.378 25.215 24.988 24.519 24.419 25.294 24.599 24.255 24.084 23.935 23.953 23.897 24.063 
1.226 28.569 26.661 25.425 25.129 24.544 24.362 25.477 24.608 24.238 24.070 23.892 23.861 23.850 24.020 
1.299 28.643 26.713 25.470 25.157 24.677 24.425 25.501 24.718 24.376 24.139 23.920 24.043 23.762 24.111 
1.376 29.061 26.917 25.641 25.282 24.802 24.626 25.687 24.866 24.475 24.191 23.929 24.039 23.813 24.144 
1.458 28.847 27.094 25.812 25.441 24.726 24.618 25.858 24.843 24.403 24.143 23.922 24.003 23.761 24.121 
1.544 29.445 27.362 25.999 25.521 24.906 24.676 25.979 24.991 24.461 24.143 23.956 24.023 23.854 24.150 
1.636 29.485 27.543 25.896 25.515 24.890 24.769 25.947 24.990 24.529 24.186 23.951 24.043 23.911 24.174 
1.733 29.815 27.798 26.007 25.777 25.078 24.811 26.133 25.162 24.571 24.237 23.938 24.025 23.841 24.187 
1.836 30.424 27.898 26.255 25.834 25.073 24.950 26.285 25.207 24.614 24.205 23.931 24.030 23.865 24.186 
1.944 30.607 27.906 26.370 25.842 25.127 25.084 26.322 25.278 24.786 24.338 23.989 24.042 23.846 24.272 
2.060 31.702 28.505 26.738 25.995 25.349 25.081 26.645 25.428 24.810 24.414 24.007 24.095 23.868 24.312 
2.182 32.671 28.855 26.700 26.104 25.348 25.123 26.695 25.457 24.842 24.423 23.973 24.112 23.842 24.312 
2.311 31.909 29.145 26.971 26.271 25.419 25.283 26.929 25.573 24.841 24.392 23.988 24.080 23.851 24.309 
2.448 32.174 29.003 27.091 26.454 25.697 25.359 27.073 25.758 24.942 24.524 23.999 24.015 23.889 24.346 
2.594 32.717 29.479 27.318 26.583 25.799 25.489 27.279 25.854 25.005 24.564 23.986 23.999 23.947 24.351 
2.747 33.223 29.929 27.668 26.721 25.991 25.831 27.531 26.112 25.189 24.652 23.968 23.979 23.922 24.388 
2.910 35.800 30.003 27.987 26.872 26.173 25.898 27.750 26.271 25.223 24.716 23.976 23.995 23.965 24.408 
3.083 35.707 30.883 28.578 27.344 26.498 26.101 28.354 26.538 25.398 24.816 23.987 23.964 23.986 24.444 
3.266 41.907 31.817 28.671 27.548 26.705 26.161 28.544 26.697 25.421 24.876 23.996 23.965 23.978 24.455 
3.459 37.889 31.775 29.198 27.685 26.862 26.443 28.983 26.901 25.644 24.980 24.015 23.905 24.030 24.491 
3.665 38.873 32.617 29.376 27.856 27.094 26.617 29.172 27.071 25.718 25.047 24.027 23.930 24.011 24.520 
3.882 49.595 33.757 29.867 28.242 27.455 26.825 29.633 27.378 25.876 25.166 24.081 23.906 24.039 24.569 
4.112 50.483 32.721 30.199 28.471 27.712 27.151 29.940 27.689 25.995 25.247 24.145 23.944 24.043 24.630 
