# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.890 23.330 23.474 24.374 23.177 23.051 23.636 23.020 24.116 24.598 26.844 36.002 38.598 24.818 
0.109 19.850 21.069 20.313 24.813 20.503 22.192 20.877 21.188 23.893 24.891 25.886 34.486 35.750 24.711 
0.116 19.633 20.955 21.063 21.392 19.803 22.551 21.053 20.567 23.632 24.505 32.125 26.960 27.915 24.492 
0.122 19.922 19.641 21.494 19.529 19.854 22.984 20.073 20.416 21.145 21.674 22.492 20.377 22.414 21.367 
0.130 20.094 20.051 20.249 21.378 20.722 21.163 20.502 20.840 21.368 23.264 23.263 23.904 24.792 22.382 
0.137 19.449 20.646 20.775 21.158 20.319 20.807 20.911 20.565 21.680 19.989 22.024 20.961 20.463 20.736 
0.145 19.406 20.104 19.645 20.950 22.242 20.645 20.057 21.296 20.689 20.137 24.387 25.574 26.593 20.864 
0.154 19.396 20.100 19.708 20.261 20.589 21.129 19.965 20.375 21.692 20.527 22.454 22.821 24.239 21.379 
0.163 19.685 20.216 20.018 20.575 21.795 22.535 20.095 21.905 21.729 20.581 20.711 22.104 30.060 21.277 
0.173 19.509 19.735 20.006 20.413 22.586 23.010 19.975 21.625 22.582 21.061 21.495 23.422 24.648 21.949 
0.183 19.829 19.931 20.208 21.466 20.720 22.382 20.399 21.275 22.207 21.543 20.385 22.500 22.864 21.237 
0.194 20.076 20.202 20.448 20.337 20.422 21.369 20.273 20.718 20.584 20.447 22.509 22.117 22.209 21.175 
0.206 19.650 20.251 20.314 20.954 20.429 20.904 20.435 20.721 21.458 21.904 22.545 22.586 22.478 21.867 
0.218 20.342 20.332 20.262 20.712 19.665 21.188 20.309 20.227 21.467 21.588 23.204 20.788 23.648 21.451 
0.231 19.993 19.785 20.001 20.547 20.141 21.539 20.010 20.464 20.311 22.203 21.677 20.128 20.259 20.677 
0.244 19.929 20.405 20.826 20.625 20.821 20.654 20.782 20.692 20.526 20.684 21.890 21.895 21.393 21.100 
0.259 20.248 20.309 20.564 21.127 20.987 21.228 20.567 21.221 20.974 21.624 21.696 22.362 22.239 21.484 
0.274 20.071 20.422 20.566 20.611 20.599 21.262 20.612 20.730 21.401 21.458 22.690 23.142 22.907 21.839 
0.290 20.226 20.086 20.640 21.311 21.444 21.018 20.637 21.272 20.841 20.743 21.635 24.179 22.447 21.277 
0.308 20.208 20.475 20.515 20.401 20.664 21.659 20.468 20.812 21.790 21.534 22.179 22.920 23.154 22.004 
0.326 20.698 20.443 20.923 20.764 21.614 21.070 20.900 20.961 21.418 22.015 22.507 22.386 22.772 21.921 
0.345 20.547 20.645 21.118 20.595 21.071 22.341 21.039 20.981 21.891 21.977 21.477 22.203 22.773 21.798 
0.366 20.670 20.985 21.040 21.231 20.959 21.823 21.074 21.203 21.742 21.936 21.784 22.461 21.981 21.881 
0.387 20.598 20.783 21.396 21.363 21.587 21.633 21.269 21.473 21.854 21.432 21.883 21.824 21.260 21.700 
0.410 20.986 21.086 21.275 21.042 21.354 21.044 21.147 21.136 21.616 21.937 22.031 21.834 22.819 21.851 
0.435 21.163 20.983 21.228 21.341 21.440 21.146 21.246 21.237 21.364 21.719 22.043 21.838 22.253 21.708 
0.461 20.937 21.030 21.163 21.404 21.027 22.004 21.171 21.331 21.812 21.482 21.390 21.906 22.188 21.700 
0.488 20.919 21.135 21.150 21.438 21.751 22.092 21.171 21.838 21.774 21.833 21.492 21.623 21.327 21.704 
0.517 21.220 21.036 21.235 21.211 21.462 21.197 21.203 21.377 21.426 21.821 21.958 21.991 21.995 21.724 
0.547 21.350 21.113 21.250 21.370 21.368 21.834 21.249 21.475 21.764 21.393 21.255 21.587 21.967 21.521 
0.580 21.495 21.239 21.276 21.544 21.284 21.591 21.318 21.451 21.543 21.860 22.028 22.038 22.150 21.789 
0.614 21.583 21.397 21.497 21.431 21.318 21.697 21.459 21.470 21.459 21.566 21.721 21.619 22.004 21.632 
0.651 21.596 21.434 21.309 21.436 21.646 21.542 21.377 21.502 21.425 21.115 21.618 22.033 21.546 21.488 
0.689 21.810 21.371 21.370 21.454 21.414 21.355 21.338 21.419 21.601 21.570 21.792 21.516 21.683 21.590 
0.730 21.696 21.371 21.252 21.528 21.295 21.530 21.330 21.389 21.528 21.554 21.464 21.687 21.688 21.544 
0.773 21.902 21.467 21.435 21.501 21.372 21.319 21.432 21.373 21.370 21.487 21.437 21.493 21.486 21.468 
0.819 22.254 21.660 21.476 21.339 21.124 21.286 21.492 21.161 21.335 21.379 21.531 21.466 21.378 21.417 
0.868 22.366 21.720 21.581 21.369 21.132 21.324 21.535 21.209 21.437 21.485 21.494 21.351 21.536 21.444 
0.919 22.521 21.860 21.572 21.537 21.653 21.569 21.563 21.636 21.510 21.554 21.458 21.869 21.568 21.579 
0.974 22.645 21.913 21.790 21.469 21.411 21.459 21.707 21.408 21.517 21.476 21.577 21.786 21.778 21.570 
1.032 23.025 22.073 21.924 21.705 21.597 21.482 21.861 21.576 21.519 21.610 21.464 21.534 21.835 21.540 
1.093 23.029 22.194 21.808 21.754 21.634 21.639 21.845 21.663 21.614 21.564 21.583 21.562 21.747 21.583 
1.158 23.331 22.368 21.904 21.796 21.601 21.552 21.974 21.590 21.617 21.628 21.481 21.576 21.681 21.563 
1.226 23.695 22.689 22.187 21.794 21.435 21.542 22.160 21.520 21.615 21.455 21.407 21.353 21.600 21.480 
1.299 23.877 22.706 22.023 21.953 21.663 21.559 22.089 21.653 21.666 21.563 21.408 21.546 21.451 21.542 
1.376 24.026 22.894 22.241 21.923 21.703 21.601 22.243 21.686 21.624 21.455 21.399 21.418 21.568 21.482 
1.458 24.264 23.039 22.414 21.980 21.661 21.684 22.404 21.686 21.693 21.505 21.547 21.429 21.412 21.542 
1.544 24.533 23.209 22.506 22.182 21.885 21.702 22.527 21.878 21.619 21.426 21.349 21.410 21.393 21.460 
1.636 25.147 23.580 22.709 22.281 22.054 21.801 22.710 22.001 21.713 21.601 21.488 21.432 21.502 21.569 
1.733 25.002 23.734 22.738 22.351 22.039 21.911 22.789 22.024 21.765 21.529 21.553 21.421 21.426 21.576 
1.836 25.511 23.981 22.940 22.433 22.097 21.969 22.954 22.080 21.945 21.660 21.457 21.403 21.443 21.631 
1.944 25.627 24.164 23.029 22.570 22.159 22.051 23.089 22.177 21.933 21.657 21.520 21.414 21.525 21.631 
2.060 26.000 24.465 23.263 22.818 22.220 22.228 23.312 22.301 22.060 21.689 21.607 21.529 21.476 21.720 
2.182 26.669 24.820 23.475 23.024 22.374 22.233 23.539 22.448 22.065 21.732 21.576 21.640 21.469 21.757 
2.311 26.882 24.857 23.544 23.117 22.506 22.420 23.627 22.581 22.264 21.824 21.664 21.628 21.489 21.847 
2.448 27.124 25.098 23.814 23.339 22.657 22.532 23.879 22.727 22.359 21.909 21.686 21.688 21.608 21.905 
2.594 27.786 25.308 23.855 23.446 22.799 22.686 23.927 22.861 22.437 21.928 21.755 21.711 21.513 21.949 
2.747 28.639 25.691 24.065 23.624 23.040 22.890 24.135 23.089 22.505 22.032 21.767 21.833 21.640 22.031 
2.910 28.138 25.717 24.242 23.759 23.016 22.853 24.325 23.102 22.583 22.078 21.847 21.748 21.579 22.051 
3.083 28.678 25.994 24.388 23.933 23.172 22.844 24.504 23.197 22.593 22.094 21.860 21.840 21.661 22.094 
3.266 29.110 26.164 24.569 24.052 23.262 23.029 24.649 23.353 22.710 22.190 21.833 21.812 21.617 22.104 
3.459 28.953 26.461 24.607 24.090 23.350 23.132 24.692 23.421 22.743 22.172 21.800 21.746 21.596 22.087 
3.665 29.887 26.766 24.965 24.234 23.492 23.327 24.996 23.586 22.893 22.308 21.838 21.825 21.786 22.168 
