# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.708 22.505 23.029 24.161 22.976 23.955 23.256 23.262 24.606 24.604 25.387 29.674 22.761 25.250 
0.109 19.837 19.282 20.507 22.766 21.885 22.486 20.457 22.345 20.357 20.457 24.431 23.350 24.603 21.374 
0.116 18.911 19.278 20.360 20.563 21.163 21.400 19.964 21.158 21.673 23.197 24.433 22.658 30.156 22.410 
0.122 18.585 19.040 18.812 19.619 20.287 19.709 19.014 20.040 19.935 20.724 20.305 22.696 24.357 20.417 
0.130 18.694 19.076 19.376 19.229 18.578 20.475 19.370 18.950 20.385 20.380 21.358 21.689 21.188 20.843 
0.137 18.498 18.528 19.412 19.350 19.337 20.400 19.122 19.620 19.316 20.443 20.372 19.242 22.567 19.688 
0.145 18.195 18.433 18.719 19.742 20.178 19.115 18.765 19.757 19.727 19.673 19.609 20.896 19.788 19.915 
0.154 18.551 18.520 18.549 19.590 20.391 19.438 18.792 19.774 19.599 20.204 20.573 22.270 22.226 20.140 
0.163 18.315 18.699 18.937 19.868 19.629 19.845 19.074 19.796 20.305 20.430 21.039 21.292 20.585 20.545 
0.173 18.540 18.720 18.980 19.306 19.896 19.633 18.987 19.535 20.078 21.374 20.512 21.881 22.411 20.619 
0.183 18.504 18.749 19.105 19.561 19.876 19.946 19.203 19.718 20.123 20.745 21.390 20.441 20.122 20.491 
0.194 18.500 18.856 19.163 19.216 19.616 19.179 19.053 19.469 19.592 20.101 21.409 22.453 21.777 20.252 
0.206 18.569 18.820 19.133 19.917 19.522 19.618 19.176 19.670 19.445 19.999 20.834 21.321 20.418 20.101 
0.218 18.557 18.783 19.486 19.695 20.095 20.262 19.321 20.074 20.323 20.256 20.107 20.125 21.857 20.237 
0.231 18.631 18.993 19.452 19.231 19.849 20.221 19.317 19.662 20.368 20.786 20.812 21.900 21.453 20.755 
0.244 18.853 19.030 19.357 19.610 19.983 19.329 19.314 19.750 19.676 20.853 20.468 21.218 20.527 20.269 
0.259 18.838 19.063 19.216 19.521 19.523 19.375 19.263 19.471 19.640 20.207 21.233 20.870 20.568 20.213 
0.274 18.822 19.216 19.382 19.579 19.667 19.858 19.405 19.746 20.129 20.060 20.220 20.089 22.388 20.145 
0.290 18.889 19.141 19.407 19.437 19.525 19.616 19.397 19.479 19.492 19.759 20.087 21.024 20.574 19.878 
0.308 18.987 19.153 19.241 19.451 19.826 19.470 19.251 19.617 19.731 20.056 20.318 20.475 20.746 20.070 
0.326 18.883 19.156 19.247 19.253 19.539 19.274 19.228 19.398 19.459 19.672 20.156 21.148 21.162 19.883 
0.345 19.024 19.117 19.193 19.389 19.362 19.347 19.183 19.370 19.596 19.892 20.185 20.259 20.228 19.930 
0.366 19.140 19.119 19.098 19.138 19.413 19.268 19.113 19.307 19.280 19.449 19.698 20.206 20.314 19.581 
0.387 19.318 19.253 19.089 19.246 19.229 19.202 19.157 19.222 19.325 19.776 19.870 19.906 20.125 19.656 
0.410 19.497 19.329 19.182 19.175 19.225 19.311 19.167 19.267 19.241 19.549 19.711 20.158 20.533 19.616 
0.435 19.671 19.456 19.138 19.206 19.197 19.273 19.212 19.186 19.291 19.392 19.524 19.780 20.146 19.459 
0.461 19.788 19.536 19.334 19.284 19.136 19.445 19.332 19.254 19.397 19.362 19.479 19.662 19.899 19.471 
0.488 19.959 19.706 19.385 19.447 19.221 19.316 19.456 19.274 19.382 19.529 19.551 19.693 19.771 19.530 
0.517 20.208 19.737 19.586 19.457 19.443 19.360 19.554 19.420 19.446 19.562 19.611 19.765 20.053 19.577 
0.547 20.419 19.974 19.642 19.563 19.496 19.657 19.682 19.521 19.559 19.498 19.502 19.691 19.864 19.564 
0.580 20.616 20.104 19.733 19.611 19.578 19.648 19.752 19.617 19.614 19.593 19.574 19.746 20.107 19.640 
0.614 20.878 20.200 19.803 19.736 19.604 19.792 19.841 19.680 19.762 19.661 19.668 19.892 20.004 19.736 
0.651 21.084 20.249 19.942 19.796 19.818 19.792 19.964 19.771 19.792 19.776 19.783 19.890 19.937 19.807 
0.689 21.349 20.440 20.091 19.830 19.767 19.952 20.070 19.816 19.849 19.740 19.812 19.841 20.294 19.816 
0.730 21.692 20.650 20.085 19.877 19.748 19.854 20.098 19.821 19.800 19.742 19.744 19.821 20.083 19.779 
0.773 21.844 20.783 20.256 20.058 19.874 19.997 20.277 19.952 19.951 19.728 19.771 19.920 19.964 19.836 
0.819 22.048 20.897 20.295 20.094 19.946 20.189 20.319 20.042 20.028 19.767 19.750 19.911 20.212 19.874 
0.868 22.246 20.992 20.399 20.222 20.007 20.160 20.455 20.066 20.003 19.868 19.846 19.941 20.314 19.934 
0.919 22.424 21.081 20.402 20.067 20.089 20.143 20.396 20.099 20.052 19.848 19.876 19.934 20.126 19.936 
0.974 22.726 21.197 20.524 20.249 20.218 20.298 20.546 20.238 20.085 19.924 19.847 19.927 20.133 19.960 
1.032 22.973 21.341 20.695 20.301 20.255 20.370 20.671 20.286 20.125 19.917 20.029 20.011 20.213 20.032 
1.093 23.161 21.405 20.696 20.353 20.281 20.375 20.685 20.319 20.142 19.875 19.971 20.180 20.211 20.029 
1.158 23.449 21.574 20.757 20.356 20.227 20.423 20.751 20.297 20.174 19.959 20.080 20.164 20.366 20.094 
1.226 23.797 21.669 20.790 20.355 20.314 20.491 20.762 20.361 20.218 19.985 20.053 20.147 20.405 20.102 
1.299 24.117 21.784 20.862 20.407 20.306 20.485 20.831 20.362 20.259 20.011 20.159 20.286 20.415 20.171 
1.376 24.231 21.922 20.936 20.472 20.328 20.513 20.920 20.390 20.275 20.019 20.110 20.338 20.456 20.179 
1.458 24.570 22.011 20.986 20.450 20.278 20.497 20.947 20.354 20.325 20.090 20.215 20.288 20.480 20.226 
1.544 24.923 22.079 20.966 20.413 20.259 20.402 20.913 20.321 20.238 20.085 20.194 20.306 20.476 20.206 
1.636 25.126 22.278 21.002 20.464 20.296 20.434 20.967 20.372 20.271 20.129 20.191 20.362 20.491 20.230 
1.733 25.308 22.344 21.089 20.468 20.327 20.440 21.022 20.380 20.287 20.132 20.255 20.405 20.507 20.262 
1.836 25.466 22.456 21.073 20.469 20.316 20.451 21.022 20.366 20.349 20.180 20.260 20.473 20.490 20.305 
1.944 26.020 22.667 21.147 20.489 20.365 20.448 21.094 20.396 20.346 20.232 20.236 20.397 20.548 20.294 
2.060 26.727 22.880 21.223 20.524 20.351 20.487 21.165 20.401 20.385 20.234 20.307 20.436 20.524 20.337 
2.182 27.071 23.240 21.430 20.668 20.408 20.505 21.353 20.476 20.412 20.288 20.308 20.516 20.584 20.371 
2.311 27.638 23.583 21.655 20.760 20.448 20.568 21.544 20.522 20.490 20.332 20.341 20.451 20.542 20.406 
2.448 27.840 23.930 21.775 20.898 20.517 20.623 21.677 20.607 20.540 20.400 20.324 20.432 20.576 20.425 
2.594 28.635 24.311 21.871 20.941 20.553 20.593 21.798 20.606 20.562 20.396 20.312 20.419 20.505 20.424 
2.747 28.839 24.478 22.034 21.066 20.640 20.672 21.937 20.706 20.645 20.450 20.343 20.447 20.487 20.470 
2.910 28.895 24.728 22.242 21.207 20.779 20.733 22.117 20.827 20.686 20.491 20.354 20.415 20.522 20.488 
3.083 29.805 24.940 22.578 21.500 20.930 20.878 22.434 21.009 20.784 20.530 20.366 20.449 20.486 20.531 
3.266 31.198 25.290 23.052 21.890 21.124 21.110 22.860 21.260 20.926 20.600 20.402 20.465 20.503 20.600 
3.459 30.690 25.453 23.316 22.031 21.278 21.262 23.077 21.409 21.021 20.682 20.446 20.498 20.525 20.661 
3.665 31.115 25.733 23.602 22.188 21.431 21.369 23.296 21.555 21.107 20.775 20.468 20.484 20.567 20.706 
3.882 31.566 26.181 24.025 22.424 21.650 21.562 23.643 21.769 21.251 20.887 20.535 20.536 20.608 20.794 
4.112 33.078 26.755 24.515 22.724 21.904 21.781 24.017 22.025 21.424 21.005 20.586 20.557 20.666 20.878 
4.356 32.344 27.163 25.089 23.012 22.197 21.993 24.446 22.291 21.560 21.123 20.637 20.608 20.685 20.960 
4.614 33.199 27.427 25.521 23.295 22.501 22.182 24.780 22.574 21.724 21.290 20.685 20.664 20.733 21.053 
4.888 35.300 28.263 26.374 23.728 22.865 22.513 25.396 22.946 21.921 21.435 20.715 20.707 20.791 21.134 
5.178 35.131 28.733 26.678 24.083 23.184 22.706 25.731 23.237 22.065 21.583 20.814 20.795 20.884 21.244 
5.485 35.599 29.018 27.051 24.486 23.492 22.909 26.093 23.520 22.267 21.733 20.953 20.937 21.004 21.394 
5.810 36.899 29.431 27.574 25.145 23.994 23.239 26.704 23.983 22.531 21.964 21.102 21.074 21.139 21.566 
6.155 nan 30.288 28.322 25.769 24.424 23.561 27.378 24.393 22.845 22.196 21.278 21.260 21.278 21.769 
6.520 41.888 30.907 28.641 26.250 24.798 23.906 27.739 24.788 23.197 22.441 21.487 21.418 21.492 21.981 
6.906 48.319 32.247 29.508 27.011 25.415 24.467 28.530 25.417 23.633 22.750 21.702 21.602 21.713 22.222 
7.316 52.639 33.298 30.574 27.657 25.827 24.915 29.173 25.897 23.977 22.988 21.927 21.808 21.910 22.451 
7.750 nan 33.097 30.275 28.186 26.109 25.336 29.576 26.280 24.258 23.177 22.151 22.017 22.086 22.668 
8.210 64.597 33.896 30.846 28.315 26.519 25.538 29.875 26.589 24.550 23.406 22.424 22.283 22.328 22.936 
8.696 75.030 34.477 31.559 28.579 26.740 25.887 30.635 26.841 24.711 23.505 22.665 22.482 22.479 23.130 
9.212 77.608 35.769 31.286 28.715 26.978 26.052 30.543 27.024 24.937 23.703 22.957 22.740 22.678 23.386 
9.759 nan 37.320 31.456 28.806 27.181 26.407 31.086 27.251 25.160 23.835 23.195 22.963 22.827 23.603 
10.337 72.103 36.062 32.617 29.133 27.557 26.634 31.951 27.528 25.288 23.944 23.412 23.159 22.917 23.785 
10.950 93.221 34.827 33.245 29.178 28.052 27.006 31.773 27.885 25.570 24.127 23.570 23.338 23.057 23.960 
11.600 nan 40.103 33.965 30.066 28.281 27.240 32.996 28.226 25.768 24.263 23.730 23.490 23.206 24.128 
12.288 92.683 40.843 34.409 30.807 28.734 27.313 33.244 28.502 25.947 24.382 23.857 23.609 23.278 24.255 
13.016 93.395 47.011 36.291 31.322 29.127 27.851 34.939 29.000 26.259 24.481 23.925 23.750 23.349 24.378 
13.788 95.704 nan 38.470 31.259 29.390 28.074 36.034 29.194 26.536 24.605 24.072 23.823 23.470 24.501 
14.606 nan 80.528 38.190 32.918 30.032 28.385 34.733 29.736 26.950 24.785 24.174 24.027 23.587 24.672 
